"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"400.4";"66.29965";"27.45059";"70.38805";"7.453991";"71.24365";"28.84762";"64.14879";"42.96724";"66.29965";"27.45059";"70.38805";"7.453991";"71.24365";"28.84762"
"408.7417";"67.28957";"27.4378";"71.84005";"7.536713";"72.21297";"28.98434";"64.76244";"42.9208";"67.28957";"27.4378";"71.84005";"7.536713";"72.21297";"28.98434"
"417.0833";"68.26757";"27.41409";"73.26582";"7.596687";"73.12015";"29.09904";"65.39005";"42.86166";"68.26757";"27.41409";"73.26582";"7.596687";"73.12015";"29.09904"
"425.425";"69.20856";"27.41072";"74.56242";"7.653671";"73.99197";"29.22355";"66.02315";"42.8083";"69.20856";"27.41072";"74.56242";"7.653671";"73.99197";"29.22355"
"433.7667";"70.12795";"27.39772";"75.77928";"7.728291";"74.84276";"29.31824";"66.66053";"42.73289";"70.12795";"27.39772";"75.77928";"7.728291";"74.84276";"29.31824"
"442.1083";"70.99028";"27.35962";"76.93903";"7.773346";"75.64835";"29.37125";"67.29543";"42.67467";"70.99028";"27.35962";"76.93903";"7.773346";"75.64835";"29.37125"
"450.45";"71.82552";"27.32836";"78.00125";"7.783966";"76.43675";"29.41744";"67.95149";"42.60437";"71.82552";"27.32836";"78.00125";"7.783966";"76.43675";"29.41744"
"458.7917";"72.65051";"27.28088";"78.97123";"7.780514";"77.21108";"29.40496";"68.59635";"42.54616";"72.65051";"27.28088";"78.97123";"7.780514";"77.21108";"29.40496"
"467.1333";"73.41869";"27.2359";"79.84962";"7.751652";"77.93349";"29.39821";"69.26476";"42.45569";"73.41869";"27.2359";"79.84962";"7.751652";"77.93349";"29.39821"
"475.475";"74.16811";"27.18642";"80.60798";"7.721394";"78.63679";"29.34311";"69.95675";"42.38122";"74.16811";"27.18642";"80.60798";"7.721394";"78.63679";"29.34311"
"483.8167";"74.87131";"27.09372";"81.31232";"7.601837";"79.28905";"29.26969";"70.62627";"42.30191";"74.87131";"27.09372";"81.31232";"7.601837";"79.28905";"29.26969"
"492.1583";"75.53658";"27.00788";"81.87941";"7.503345";"79.91346";"29.17017";"71.31838";"42.20653";"75.53658";"27.00788";"81.87941";"7.503345";"79.91346";"29.17017"
"500.5";"76.15306";"26.88858";"82.41334";"7.315033";"80.52285";"29.01975";"72.00044";"42.11869";"76.15306";"26.88858";"82.41334";"7.315033";"80.52285";"29.01975"
"508.8417";"76.73082";"26.77021";"82.84771";"7.154942";"81.08762";"28.8511";"72.69353";"42.01004";"76.73082";"26.77021";"82.84771";"7.154942";"81.08762";"28.8511"
