  0.0396 , -0.0008 , -0.3169 ,  1.5590 ,  2.5505 ,  0.3288 ,
  0.0810 ,  0.0811 ,  0.0007 , -0.8985 ,  0.7325 ,  0.3252 ,
 -0.0404 ,  0.0406 , -0.1591 ,  0.7186 ,  0.5508 ,  0.3270 ,
 -0.0406 ,  0.0811 , -0.3178 , -0.1128 ,  0.5422 ,  0.0036 ,
  0.1215 ,  0.1217 ,  0.0010 , -1.7351 ,  2.0321 ,  0.3252 ,
  0.0802 , -0.0007 , -0.1578 , -1.5456 ,  1.3696 ,  0.0018 ,
 -0.0808 ,  0.0819 ,  0.1553 , -1.6858 ,  1.0894 ,  0.3462 ,
 -0.0001 ,  0.0405 , -0.1587 , -0.0566 ,  1.2359 , -0.3234 ,
 -0.0811 ,  0.0405 , -0.3182 , -3.1506 ,  1.7317 ,  0.0036 ,
  0.1203 , -0.0417 , -0.1573 , -0.7096 ,  1.4403 , -0.6487 ,
 -0.0009 , -0.0414 , -0.3172 , -1.4785 ,  1.8732 ,  0.6541 ,
 -0.0403 ,  0.0002 , -0.0004 , -2.3244 ,  1.8039 ,  0.6505 ,
  0.0812 ,  0.1219 ,  0.0006 , -1.7349 ,  1.9693 ,  0.6504 ,
 -0.0397 ,  0.1225 , -0.0006 , -1.7338 , -0.7087 ,  0.3252 ,
 -0.0402 ,  0.0814 , -0.1592 , -0.1177 ,  1.1652 ,  0.0018 ,
 -0.0400 ,  0.0411 ,  0.1572 , -0.8430 ,  0.5464 , -0.0035 ,
 -0.0802 ,  0.0007 ,  0.1578 , -2.3291 ,  0.4972 ,  0.6487 ,
 -0.0418 ,  0.0394 , -0.7937 , -1.5864 ,  0.5478 ,  0.9846 ,
  0.0392 , -0.0011 , -0.4755 , -0.7606 ,  0.0607 , -0.3199 ,
 -0.0416 , -0.1227 , -0.3174 , -1.3552 ,  1.2035 ,  0.3288 ,
  0.0000 ,  0.0000 ,  0.0000 , -2.3245 ,  0.6223 ,  0.6505 ,
  0.0809 ,  0.2028 , -0.3169 , -1.8479 ,  1.3299 , -0.3217 ,
 -0.0809 ,  0.0001 , -0.1594 , -0.7694 , -0.1266 , -0.6487 ,
  0.0393 ,  0.0801 , -0.6343 , -0.8786 ,  0.6665 ,  0.0071 ,
  0.0395 ,  0.0396 , -0.4756 ,  0.7277 ,  1.9197 ,  0.6558 ,
  0.0407 ,  0.0813 ,  0.0003 , -2.4481 , -0.5751 ,  0.3252 ,
  0.0405 ,  0.0406 ,  0.0003 , -0.0618 ,  1.9219 ,  0.3252 ,
  0.0403 , -0.0002 ,  0.0004 , -0.0003 ,  0.0629 ,  0.3252 ,
 -0.0807 ,  0.0408 , -0.1595 , -0.0559 , -0.7567 ,  0.6523 ,
  0.0399 , -0.0005 , -0.1582 ,  0.0045 ,  0.0622 ,  0.3270 ,
 -0.1620 , -0.0811 , -0.1601 ,  0.1292 ,  2.8743 ,  0.6523 ,
 -0.0001 ,  0.0405 , -0.1587 , -0.0566 ,  1.2359 , -0.6487 ,
  0.0407 ,  0.0813 ,  0.0003 , -1.6730 ,  0.0473 , -0.3253 ,
 -0.0400 ,  0.1222 , -0.1593 , -0.9540 ,  1.7796 ,  0.6522 ,
  0.0002 ,  0.0408 , -0.0001 , -1.6112 ,  3.1032 ,  0.0000 ,
