"Time";"Angle 2.o/0/X";"Angle 2.o/0/Y";"Angle 2.a/0/X";"Angle 2.a/0/Y";"Angle 2.b/0/X";"Angle 2.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 2/o/X";"Angle 2/o/Y";"Angle 2/a/X";"Angle 2/a/Y";"Angle 2/b/X";"Angle 2/b/Y"
"208.5417";"7.903522";"25.1498";"7.807356";"4.776993";"13.67132";"25.74053";"8.445706";"41.06208";"7.903522";"25.1498";"7.807356";"4.776993";"13.67132";"25.74053"
"216.8833";"8.039662";"25.13696";"7.808222";"4.775867";"13.78514";"25.69051";"8.689387";"41.02285";"8.039662";"25.13696";"7.808222";"4.775867";"13.78514";"25.69051"
"225.225";"8.161098";"25.13033";"7.811533";"4.773319";"13.91242";"25.66037";"8.900227";"41.01809";"8.161098";"25.13033";"7.811533";"4.773319";"13.91242";"25.66037"
"233.5667";"8.283784";"25.12877";"7.811779";"4.770847";"14.02286";"25.65702";"9.10269";"41.01681";"8.283784";"25.12877";"7.811779";"4.770847";"14.02286";"25.65702"
"241.9083";"8.405428";"25.12223";"7.812847";"4.764839";"14.16205";"25.65097";"9.311207";"41.01641";"8.405428";"25.12223";"7.812847";"4.764839";"14.16205";"25.65097"
"250.25";"8.535105";"25.1105";"7.81465";"4.763779";"14.27533";"25.6396";"9.507606";"41.01317";"8.535105";"25.1105";"7.81465";"4.763779";"14.27533";"25.6396"
"258.5917";"8.644754";"25.11119";"7.821138";"4.758537";"14.38999";"25.61132";"9.697219";"40.97547";"8.644754";"25.11119";"7.821138";"4.758537";"14.38999";"25.61132"
"266.9333";"8.753595";"25.10279";"7.82748";"4.758934";"14.5104";"25.55006";"9.888502";"40.96867";"8.753595";"25.10279";"7.82748";"4.758934";"14.5104";"25.55006"
"275.275";"8.846738";"25.10379";"7.845614";"4.75824";"14.60981";"25.52891";"10.07438";"40.96254";"8.846738";"25.10379";"7.845614";"4.75824";"14.60981";"25.52891"
"283.6167";"8.950288";"25.08993";"7.849474";"4.761467";"14.70801";"25.49054";"10.22042";"40.9851";"8.950288";"25.08993";"7.849474";"4.761467";"14.70801";"25.49054"
"291.9583";"9.05519";"25.0973";"7.856331";"4.762245";"14.79274";"25.47126";"10.41168";"40.97403";"9.05519";"25.0973";"7.856331";"4.762245";"14.79274";"25.47126"
"300.3";"9.166726";"25.08678";"7.866624";"4.765087";"14.89286";"25.42768";"10.57609";"40.94914";"9.166726";"25.08678";"7.866624";"4.765087";"14.89286";"25.42768"
"308.6417";"9.257416";"25.08968";"7.886329";"4.772923";"14.9881";"25.40559";"10.80745";"40.9355";"9.257416";"25.08968";"7.886329";"4.772923";"14.9881";"25.40559"
"316.9833";"9.374106";"25.07744";"7.887646";"4.774612";"15.09403";"25.35983";"10.97567";"40.91266";"9.374106";"25.07744";"7.887646";"4.774612";"15.09403";"25.35983"
"325.325";"9.482175";"25.07958";"7.908984";"4.779953";"15.20747";"25.33406";"11.1559";"40.89588";"9.482175";"25.07958";"7.908984";"4.779953";"15.20747";"25.33406"
"333.6667";"9.592006";"25.06612";"7.912017";"4.78315";"15.31633";"25.31281";"11.32665";"40.87366";"9.592006";"25.06612";"7.912017";"4.78315";"15.31633";"25.31281"
"342.0083";"9.68996";"25.07048";"7.927828";"4.78677";"15.41744";"25.30017";"11.51253";"40.86524";"9.68996";"25.07048";"7.927828";"4.78677";"15.41744";"25.30017"
"350.35";"9.799928";"25.06298";"7.942122";"4.790817";"15.52218";"25.26088";"11.69317";"40.84302";"9.799928";"25.06298";"7.942122";"4.790817";"15.52218";"25.26088"
"358.6917";"9.906135";"25.05113";"7.959302";"4.789452";"15.61887";"25.24465";"11.87319";"40.83112";"9.906135";"25.05113";"7.959302";"4.789452";"15.61887";"25.24465"
"367.0333";"10.0118";"25.05341";"7.970415";"4.798409";"15.72857";"25.19098";"12.07133";"40.82287";"10.0118";"25.05341";"7.970415";"4.798409";"15.72857";"25.19098"
"375.375";"10.13923";"25.04828";"7.992132";"4.811005";"15.82322";"25.15712";"12.2457";"40.80344";"10.13923";"25.04828";"7.992132";"4.811005";"15.82322";"25.15712"
"383.7167";"10.24248";"25.04838";"8.007639";"4.820175";"15.94496";"25.12608";"12.44657";"40.79729";"10.24248";"25.04838";"8.007639";"4.820175";"15.94496";"25.12608"
"392.0583";"10.37542";"25.0446";"8.032927";"4.836102";"16.06085";"25.09582";"12.62931";"40.82746";"10.37542";"25.0446";"8.032927";"4.836102";"16.06085";"25.09582"
"400.4";"10.46164";"25.04956";"8.037714";"4.847958";"16.16792";"25.08396";"12.82469";"40.81946";"10.46164";"25.04956";"8.037714";"4.847958";"16.16792";"25.08396"
"408.7417";"10.59207";"25.04911";"8.062943";"4.865746";"16.27371";"25.0563";"12.98612";"40.80844";"10.59207";"25.04911";"8.062943";"4.865746";"16.27371";"25.0563"
"417.0833";"10.68824";"25.0564";"8.068824";"4.882874";"16.39631";"25.02189";"13.18773";"40.80186";"10.68824";"25.0564";"8.068824";"4.882874";"16.39631";"25.02189"
"425.425";"10.82176";"25.04999";"8.106363";"4.912876";"16.50794";"24.99681";"13.37752";"40.78981";"10.82176";"25.04999";"8.106363";"4.912876";"16.50794";"24.99681"
"433.7667";"10.93295";"25.04408";"8.116605";"4.92931";"16.60871";"24.93572";"13.56978";"40.78181";"10.93295";"25.04408";"8.116605";"4.92931";"16.60871";"24.93572"
"442.1083";"11.06222";"25.05409";"8.144142";"4.948013";"16.72462";"24.89712";"13.75786";"40.76003";"11.06222";"25.05409";"8.144142";"4.948013";"16.72462";"24.89712"
"450.45";"11.18327";"25.04812";"8.170884";"4.95639";"16.83241";"24.87058";"13.95715";"40.75201";"11.18327";"25.04812";"8.170884";"4.95639";"16.83241";"24.87058"
"458.7917";"11.28624";"25.05494";"8.183412";"4.975468";"16.96317";"24.83038";"14.15317";"40.74507";"11.28624";"25.05494";"8.183412";"4.975468";"16.96317";"24.83038"
"467.1333";"11.42369";"25.04769";"8.196362";"4.988628";"17.07131";"24.79519";"14.35143";"40.73344";"11.42369";"25.04769";"8.196362";"4.988628";"17.07131";"24.79519"
"475.475";"11.53281";"25.0411";"8.220032";"5.012989";"17.18529";"24.7495";"14.53939";"40.7065";"11.53281";"25.0411";"8.220032";"5.012989";"17.18529";"24.7495"
"483.8167";"11.64581";"25.04245";"8.227627";"5.025928";"17.30649";"24.7224";"14.73984";"40.70326";"11.64581";"25.04245";"8.227627";"5.025928";"17.30649";"24.7224"
"492.1583";"11.77955";"25.04434";"8.254828";"5.045216";"17.40218";"24.69281";"14.98153";"40.67255";"11.77955";"25.04434";"8.254828";"5.045216";"17.40218";"24.69281"
"500.5";"11.88852";"25.05872";"8.259693";"5.063122";"17.52636";"24.65981";"15.18533";"40.66153";"11.88852";"25.05872";"8.259693";"5.063122";"17.52636";"24.65981"
"508.8417";"12.01961";"25.04764";"8.269897";"5.094677";"17.62691";"24.63483";"15.38202";"40.65506";"12.01961";"25.04764";"8.269897";"5.094677";"17.62691";"24.63483"
"517.1833";"12.13696";"25.04388";"8.295494";"5.108555";"17.74326";"24.60206";"15.58611";"40.64369";"12.13696";"25.04388";"8.295494";"5.108555";"17.74326";"24.60206"
"525.525";"12.25391";"25.05625";"8.301232";"5.141525";"17.84433";"24.57744";"15.78614";"40.6184";"12.25391";"25.05625";"8.301232";"5.141525";"17.84433";"24.57744"
"533.8666";"12.38656";"25.04921";"8.303575";"5.150665";"17.96317";"24.52477";"15.99003";"40.61465";"12.38656";"25.04921";"8.303575";"5.150665";"17.96317";"24.52477"
"542.2083";"12.50808";"25.05133";"8.334326";"5.177868";"18.08186";"24.50554";"16.19016";"40.6081";"12.50808";"25.05133";"8.334326";"5.177868";"18.08186";"24.50554"
"550.55";"12.62812";"25.07028";"8.362703";"5.198059";"18.19008";"24.49254";"16.40333";"40.60323";"12.62812";"25.07028";"8.362703";"5.198059";"18.19008";"24.49254"
"558.8917";"12.76892";"25.08018";"8.372615";"5.233913";"18.31098";"24.46073";"16.60204";"40.59457";"12.76892";"25.08018";"8.372615";"5.233913";"18.31098";"24.46073"
"567.2333";"12.86517";"25.09376";"8.387893";"5.253017";"18.41207";"24.44777";"16.80757";"40.58942";"12.86517";"25.09376";"8.387893";"5.253017";"18.41207";"24.44777"
"575.575";"13.01145";"25.09724";"8.406801";"5.289558";"18.54667";"24.40561";"17.03747";"40.54026";"13.01145";"25.09724";"8.406801";"5.289558";"18.54667";"24.40561"
"583.9167";"13.15269";"25.12219";"8.413897";"5.331638";"18.66545";"24.38206";"17.26512";"40.53481";"13.15269";"25.12219";"8.413897";"5.331638";"18.66545";"24.38206"
"592.2584";"13.27058";"25.13997";"8.433589";"5.353355";"18.78373";"24.34081";"17.48157";"40.51121";"13.27058";"25.13997";"8.433589";"5.353355";"18.78373";"24.34081"
"600.6";"13.42752";"25.13403";"8.443409";"5.396763";"18.93521";"24.29009";"17.72437";"40.51854";"13.42752";"25.13403";"8.443409";"5.396763";"18.93521";"24.29009"
"608.9417";"13.58214";"25.13599";"8.472877";"5.438725";"19.06476";"24.27135";"17.96875";"40.4971";"13.58214";"25.13599";"8.472877";"5.438725";"19.06476";"24.27135"
"617.2833";"13.73684";"25.14651";"8.470669";"5.488251";"19.20159";"24.24873";"18.26993";"40.45431";"13.73684";"25.14651";"8.470669";"5.488251";"19.20159";"24.24873"
"625.625";"13.86713";"25.18906";"8.508786";"5.535671";"19.35853";"24.2136";"18.53674";"40.43664";"13.86713";"25.18906";"8.508786";"5.535671";"19.35853";"24.2136"
"633.9667";"14.04403";"25.19918";"8.527123";"5.580624";"19.51412";"24.19298";"18.79082";"40.4365";"14.04403";"25.19918";"8.527123";"5.580624";"19.51412";"24.19298"
"642.3083";"14.2201";"25.21941";"8.567133";"5.623211";"19.6715";"24.15282";"19.07712";"40.40073";"14.2201";"25.21941";"8.567133";"5.623211";"19.6715";"24.15282"
"650.65";"14.40352";"25.23656";"8.576529";"5.680748";"19.83103";"24.14156";"19.3663";"40.41788";"14.40352";"25.23656";"8.576529";"5.680748";"19.83103";"24.14156"
"658.9916";"14.58611";"25.26236";"8.620168";"5.747551";"20.00191";"24.10477";"19.66296";"40.37724";"14.58611";"25.26236";"8.620168";"5.747551";"20.00191";"24.10477"
"667.3333";"14.78024";"25.29709";"8.663653";"5.810585";"20.17065";"24.09563";"19.95118";"40.39038";"14.78024";"25.29709";"8.663653";"5.810585";"20.17065";"24.09563"
"675.675";"14.97779";"25.33467";"8.684518";"5.885784";"20.35072";"24.07398";"20.26045";"40.36551";"14.97779";"25.33467";"8.684518";"5.885784";"20.35072";"24.07398"
"684.0167";"15.16655";"25.38234";"8.739809";"5.942448";"20.53527";"24.06924";"20.5535";"40.38457";"15.16655";"25.38234";"8.739809";"5.942448";"20.53527";"24.06924"
"692.3583";"15.37136";"25.42407";"8.785823";"6.027554";"20.71217";"24.0596";"20.90176";"40.37218";"15.37136";"25.42407";"8.785823";"6.027554";"20.71217";"24.0596"
"700.7";"15.58313";"25.46054";"8.824036";"6.127739";"20.90979";"24.05599";"21.25362";"40.36219";"15.58313";"25.46054";"8.824036";"6.127739";"20.90979";"24.05599"
"709.0417";"15.8217";"25.51379";"8.877697";"6.20948";"21.1098";"24.05168";"21.57253";"40.393";"15.8217";"25.51379";"8.877697";"6.20948";"21.1098";"24.05168"
"717.3834";"16.01797";"25.56854";"8.930122";"6.314224";"21.30885";"24.04823";"21.92556";"40.38454";"16.01797";"25.56854";"8.930122";"6.314224";"21.30885";"24.04823"
"725.725";"16.2655";"25.6268";"9.00634";"6.404312";"21.52151";"24.03928";"22.30889";"40.39001";"16.2655";"25.6268";"9.00634";"6.404312";"21.52151";"24.03928"
"734.0667";"16.53385";"25.67394";"9.065429";"6.509888";"21.75408";"24.04354";"22.67049";"40.38528";"16.53385";"25.67394";"9.065429";"6.509888";"21.75408";"24.04354"
"742.4083";"16.77154";"25.75959";"9.142646";"6.62944";"21.96726";"24.04816";"23.06901";"40.39278";"16.77154";"25.75959";"9.142646";"6.62944";"21.96726";"24.04816"
"750.75";"17.02431";"25.81946";"9.204823";"6.754494";"22.20633";"24.05255";"23.47228";"40.40414";"17.02431";"25.81946";"9.204823";"6.754494";"22.20633";"24.05255"
"759.0917";"17.32039";"25.89541";"9.279051";"6.882725";"22.45148";"24.07349";"23.83934";"40.44154";"17.32039";"25.89541";"9.279051";"6.882725";"22.45148";"24.07349"
"767.4333";"17.59001";"25.98267";"9.384761";"7.020355";"22.70263";"24.06995";"24.27384";"40.44415";"17.59001";"25.98267";"9.384761";"7.020355";"22.70263";"24.06995"
"775.775";"17.89971";"26.05347";"9.463462";"7.176228";"22.96563";"24.09634";"24.71921";"40.47137";"17.89971";"26.05347";"9.463462";"7.176228";"22.96563";"24.09634"
"784.1166";"18.20519";"26.15861";"9.571499";"7.354717";"23.25316";"24.10739";"25.22873";"40.4673";"18.20519";"26.15861";"9.571499";"7.354717";"23.25316";"24.10739"
"792.4583";"18.56985";"26.24776";"9.697334";"7.528828";"23.55212";"24.1474";"25.7191";"40.5022";"18.56985";"26.24776";"9.697334";"7.528828";"23.55212";"24.1474"
"800.8";"18.95705";"26.36195";"9.845873";"7.726795";"23.87919";"24.16706";"26.27888";"40.49761";"18.95705";"26.36195";"9.845873";"7.726795";"23.87919";"24.16706"
"809.1417";"19.3826";"26.49049";"9.990869";"7.952347";"24.23127";"24.22241";"26.8706";"40.51545";"19.3826";"26.49049";"9.990869";"7.952347";"24.23127";"24.22241"
"817.4833";"19.81082";"26.61137";"10.17247";"8.193083";"24.6292";"24.26156";"27.49581";"40.53496";"19.81082";"26.61137";"10.17247";"8.193083";"24.6292";"24.26156"
"825.825";"20.27466";"26.76745";"10.34286";"8.454113";"25.0548";"24.31655";"28.15997";"40.56823";"20.27466";"26.76745";"10.34286";"8.454113";"25.0548";"24.31655"
"834.1667";"20.78265";"26.90816";"10.56439";"8.738287";"25.51225";"24.38301";"28.86544";"40.55399";"20.78265";"26.90816";"10.56439";"8.738287";"25.51225";"24.38301"
"842.5084";"21.30812";"27.07201";"10.81254";"9.047596";"25.98688";"24.45168";"29.57181";"40.61561";"21.30812";"27.07201";"10.81254";"9.047596";"25.98688";"24.45168"
"850.85";"21.88628";"27.25033";"11.09195";"9.383181";"26.51235";"24.53552";"30.37898";"40.59243";"21.88628";"27.25033";"11.09195";"9.383181";"26.51235";"24.53552"
"859.1917";"22.50739";"27.4355";"11.41491";"9.7456";"27.06821";"24.60324";"31.24462";"40.62623";"22.50739";"27.4355";"11.41491";"9.7456";"27.06821";"24.60324"
"867.5333";"23.20857";"27.62497";"11.77903";"10.14189";"27.66387";"24.69998";"32.15467";"40.64516";"23.20857";"27.62497";"11.77903";"10.14189";"27.66387";"24.69998"
"875.875";"23.94121";"27.8316";"12.18426";"10.5698";"28.31107";"24.79279";"33.15444";"40.65117";"23.94121";"27.8316";"12.18426";"10.5698";"28.31107";"24.79279"
"884.2167";"24.7132";"28.05549";"12.63875";"11.01166";"29.02855";"24.91156";"34.1878";"40.62777";"24.7132";"28.05549";"12.63875";"11.01166";"29.02855";"24.91156"
"892.5583";"25.55234";"28.3056";"13.07358";"11.51409";"29.80636";"25.02426";"35.294";"40.66756";"25.55234";"28.3056";"13.07358";"11.51409";"29.80636";"25.02426"
"900.9";"26.44881";"28.53973";"13.71996";"11.9981";"30.64858";"25.16774";"36.46152";"40.6956";"26.44881";"28.53973";"13.71996";"11.9981";"30.64858";"25.16774"
"909.2416";"27.41919";"28.81935";"14.27819";"12.50026";"31.56569";"25.30702";"37.62249";"40.73752";"27.41919";"28.81935";"14.27819";"12.50026";"31.56569";"25.30702"
"917.5833";"28.46147";"29.09809";"15.08068";"13.09127";"32.54342";"25.46162";"38.87164";"40.79537";"28.46147";"29.09809";"15.08068";"13.09127";"32.54342";"25.46162"
"925.925";"29.5374";"29.3915";"15.79903";"13.50853";"33.58491";"25.60088";"40.17747";"40.84616";"29.5374";"29.3915";"15.79903";"13.50853";"33.58491";"25.60088"
"934.2667";"30.65136";"29.6716";"16.69352";"13.91984";"34.69182";"25.78298";"41.4539";"40.94118";"30.65136";"29.6716";"16.69352";"13.91984";"34.69182";"25.78298"
