sub_id,sexo,talla_cm,masa_kg,r_ang,rmse_crudo,rmse_cal,rmsenorm_crudo,rmsenorm_cal
40,M,183.6,136.136570143127,0.996949896572226,8.72479946931411,3.36181746535934,2.80369206201808,0.991348939778154
37,M,186.6,90.3777449015748,0.992797372919657,13.0387679044771,3.07325861103796,3.99750372228222,0.67602577154135
43,M,179,61.0226744015572,0.996227024058102,8.16517607721402,3.95548756975406,2.67989115420021,1.0945758725362
46,F,165,64.6102763234205,0.975636453592075,10.2437179214467,4.17581835270713,3.38764251972244,1.08156493319981
19,F,169,63.2347601966772,0.990929327771681,11.3983881693659,2.22224019980721,3.49464790263612,0.495647824724124
28,M,172.5,103.593135418738,0.99808309471936,11.5292555201089,4.14487540386516,3.68124978256102,0.903090698197354
