frame,t_s,cadera_y_mm,cadera_z_mm,rodilla_y_mm,rodilla_z_mm,tobillo_y_mm,tobillo_z_mm,Force_Fx1_N_Nm,Force_Fy1_N_Nm,Force_Fz1_N_Nm,Moment_Mx1_N_Nm,Moment_My1_N_Nm,Moment_Mz1_N_Nm,Force_Fx2_N_Nm,Force_Fy2_N_Nm,Force_Fz2_N_Nm,Moment_Mx2_N_Nm,Moment_My2_N_Nm,Moment_Mz2_N_Nm,Force_Fx3_N_Nm,Force_Fy3_N_Nm,Force_Fz3_N_Nm,Moment_Mx3_N_Nm,Moment_My3_N_Nm,Moment_Mz3_N_Nm,Force_Fx4_N_Nm,Force_Fy4_N_Nm,Force_Fz4_N_Nm,Moment_Mx4_N_Nm,Moment_My4_N_Nm,Moment_Mz4_N_Nm,Force_Fx5_N_Nm,Force_Fy5_N_Nm,Force_Fz5_N_Nm,Moment_Mx5_N_Nm,Moment_My5_N_Nm,Moment_Mz5_N_Nm
269,2.69,-2705.374,821.436,-2543.19,422.202,-2487.4827,41.194016,9.097837524900281e-27,1.6237182560434394e-27,-5.42843178037274e-26,-6.509715333637117e-24,8.3045425909195e-24,-9.409203922478752e-25,-7.299145949925098e-19,8.362440966992203e-18,-2.974254004390601e-17,-4.597643782785446e-15,1.2011388758847783e-16,1.5819657095334793e-16,1.9509174227714539,-0.27702887654304503,-1.1160958528518676,68.56169357299805,47.55273323059082,-419.43845520019534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2.7,-2693.8738,818.79913,-2531.94,420.214,-2460.0583,42.347828,9.741930359173186e-27,4.1458363199353674e-27,-6.154486507733571e-26,-7.169059280501907e-24,9.122249299545186e-24,-6.350032960423586e-25,-1.8193215429885628e-18,4.788811278632024e-18,-1.4065256092735565e-17,-1.1199822338409552e-15,2.4454972108565133e-16,3.6933535205851676e-16,1.953408920764923,-0.2682489424943924,-1.0977049231529237,61.89328536987305,48.05838890075684,-417.83338928222656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2.72,-2669.7795,814.2349,-2507.79,416.871,-2410.331,45.36501,2.1331286829583163e-27,1.242395582486076e-26,-2.98254301360765e-26,-2.51931575678268e-24,3.0967183745609696e-24,1.6431896925106774e-24,-5.362999403939229e-18,-1.8880443886355222e-17,8.199598552010318e-17,1.794953202117664e-14,6.081812181283177e-16,1.0374036550892635e-15,1.964090883731842,-0.26245386004447935,-1.0543339133262635,49.395912170410156,50.24329109191895,-416.17688903808596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,2.73,-2658.6074,811.4955,-2494.83,415.242,-2389.132,46.420567,-9.914263225413137e-27,1.764109027191624e-26,3.159886895340144e-26,5.493415219261712e-24,-7.196945582526798e-24,4.029312295580811e-24,-7.572481993078958e-18,-4.270326430488232e-17,1.7580691598410137e-16,3.567753595811948e-14,8.039432430269512e-16,1.4398442337470086e-15,1.9687981843948363,-0.26346867382526395,-1.0446256875991822,45.191873168945314,50.67054214477539,-415.2987762451172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,2.74,-2646.5222,809.5145,-2480.79,414.197,-2370.6292,46.638065,-3.027675040220267e-26,2.234817722512575e-26,1.4125434272780812e-25,1.937548319353767e-23,-2.498769076770608e-23,7.42613335118142e-24,-9.53472968562654e-18,-7.585453740183341e-17,3.0399668369822017e-16,5.91464316488776e-14,9.368332521519213e-16,1.7785970403754133e-15,1.9720832705497742,-0.264714252948761,-1.0395514607429504,43.843712615966794,49.90452880859375,-414.4170715332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2.75,-2634.8748,807.32574,-2466.67,413.493,-2354.752,46.488445,-6.052953237513585e-26,2.4614191885027166e-26,3.108821029265064e-25,4.039002071294867e-23,-5.1870855887388486e-23,1.174122758851714e-23,-1.0412093939736118e-17,-1.169269539177021e-16,4.595262953165216e-16,8.654553243221501e-14,9.065937524184692e-16,1.889231624094235e-15,1.9738439440727233,-0.2657839864492416,-1.0329958915710449,45.298787689208986,47.61332130432129,-413.9734252929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2.76,-2622.255,806.0223,-2451.78,413.228,-2341.721,45.277187,-1.0068817277668625e-25,2.1437710638025796e-26,5.448321681665699e-25,6.879541222502388e-23,-8.81468877779747e-23,1.6512136700942235e-23,-8.91060536984303e-18,-1.6074558624444522e-16,6.202941545570127e-16,1.1314504156723429e-13,5.686004617050218e-16,1.5224099667146594e-15,1.9746261358261108,-0.268050828576088,-1.0228288650512696,48.527456283569336,44.85916709899902,-414.1795989990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2.77,-2609.457,804.5142,-2436.93,412.531,-2331.0159,43.455723,-1.4773206110878123e-25,8.661221011675781e-27,8.317490687577243e-25,1.0281760224507763e-22,-1.315068704026064e-22,2.0699618487362164e-23,-3.2478923363049215e-18,-1.9640638668441153e-16,7.417290383340814e-16,1.2999816202891383e-13,-2.6346193689661665e-16,3.405553013428401e-16,1.9758890271186829,-0.2725469499826431,-1.0179619908332824,53.104705047607425,42.57560386657715,-414.69976501464845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2.78,-2596.0378,803.409,-2421.26,412.202,-2322.9094,40.851257,-1.9366961947621757e-25,-1.8839368330647205e-26,1.1332487139921359e-24,1.3727852262182418e-22,-1.7528133379970447e-22,2.2463434163067634e-23,8.758758521987205e-18,-2.0522816336166014e-16,7.493140807338897e-16,1.2271715829387416e-13,-1.7995594011661507e-15,-2.0614455666059153e-15,1.978990614414215,-0.2798079580068588,-1.0216567039489746,57.67866897583008,41.17500648498535,-415.43418884277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,2.79,-2582.465,802.91425,-2405.76,412.208,-2317.566,37.87732,-2.2330873838503636e-25,-6.648869149931797e-26,1.3702344910240031e-24,1.6197870798391268e-22,-2.0637946761741614e-22,1.8973257296347862e-23,2.939793891682213e-17,-1.5916723696193238e-16,5.332785392949172e-16,7.077023903424677e-14,-4.2309598317872705e-15,-6.095203814530914e-15,1.985270118713379,-0.2899671018123627,-1.0246338963508606,61.06075935363769,40.50644454956055,-416.5105773925781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
