frame,t_s,cadera_y_mm,cadera_z_mm,rodilla_y_mm,rodilla_z_mm,tobillo_y_mm,tobillo_z_mm,Force_Fx1_N_Nm,Force_Fy1_N_Nm,Force_Fz1_N_Nm,Moment_Mx1_N_Nm,Moment_My1_N_Nm,Moment_Mz1_N_Nm,Force_Fx2_N_Nm,Force_Fy2_N_Nm,Force_Fz2_N_Nm,Moment_Mx2_N_Nm,Moment_My2_N_Nm,Moment_Mz2_N_Nm,Force_Fx3_N_Nm,Force_Fy3_N_Nm,Force_Fz3_N_Nm,Moment_Mx3_N_Nm,Moment_My3_N_Nm,Moment_Mz3_N_Nm,Force_Fx4_N_Nm,Force_Fy4_N_Nm,Force_Fz4_N_Nm,Moment_Mx4_N_Nm,Moment_My4_N_Nm,Moment_Mz4_N_Nm,Force_Fx5_N_Nm,Force_Fy5_N_Nm,Force_Fz5_N_Nm,Moment_Mx5_N_Nm,Moment_My5_N_Nm,Moment_Mz5_N_Nm
295,2.95,-2064.9727,880.7599,-1919.22,452.815,-1985.3766,42.447998,5.724910112844507e-21,1.5193071476109027e-21,-4.73677830421011e-20,-6.443620752912022e-18,1.0014922506874292e-17,-4.676882026808174e-19,2.780281538848628e-13,4.576786351165666e-13,-4.981661090586176e-12,-8.411705665345437e-10,3.394445332455254e-11,-3.587133610982729e-11,3.9909443140029905,-1.4591148972511292,0.9267988741397858,297.2591918945312,-352.33652648925784,-1198.4236938476563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2.96,-2053.4243,882.63293,-1927.49,454.638,-1997.2642,44.216908,7.135187262461392e-21,4.809809736927715e-22,-4.7997264257079684e-20,-6.651077940053535e-18,9.826350969811191e-18,-8.910073420330854e-19,2.792618756684503e-13,6.72390935247888e-13,-6.092837605969903e-12,-9.96245597129075e-10,4.9689426184773566e-11,-3.1264193837976516e-11,3.985917663574219,-1.3812408089637755,0.9389739871025086,291.8489624023438,-345.64499816894534,-1181.16865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,2.98,-2031.2755,886.4058,-1902.58,452.568,-1982.527,42.387936,6.370268389212388e-21,-5.376746965743453e-21,2.5222025812352073e-21,-2.6640345407228054e-19,-2.1425710898979593e-18,-2.0619030213074588e-18,-2.7117082476450155e-14,1.019424030867383e-12,-4.9628341367014e-12,-6.751362774393143e-10,7.470912152807152e-11,2.734495251760505e-11,3.933420705795288,-1.1790876269340516,1.0009741067886353,282.34307556152345,-334.76137390136716,-1121.7992797851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,2.99,-2020.3469,888.2567,-1898.68,452.462,-1984.7482,43.056057,1.865104572801313e-21,-1.0895674808116121e-20,7.358371157668054e-20,9.027508448350403e-18,-1.815150106314634e-17,-2.636844459998516e-18,-4.5174923101343884e-13,9.713357017587105e-13,-6.875121437053492e-13,1.4639067805188867e-10,7.059320697444527e-11,9.671880449313441e-11,3.8899867296218873,-1.0566759824752807,1.0195155262947082,276.37469787597655,-329.50514526367186,-1081.4634033203124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,3.0,-2008.265,890.4954,-1895.37,451.939,-1982.6509,42.962376,-7.465793824178434e-21,-1.826683674683779e-20,1.8903982597985245e-19,2.431129679186508e-17,-4.3676886656976023e-17,-2.9422195037027545e-18,-1.1379540484825896e-12,5.787108937676741e-13,7.833971448975574e-12,1.6980671813104919e-09,4.085156917604804e-11,2.0176942616689786e-10,3.8376675605773927,-0.9241316497325898,1.0123817920684814,269.30556640625,-323.10130920410154,-1036.1207580566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,3.01,-1996.7456,892.6945,-1892.13,451.585,-1984.7639,43.461353,-2.3302456407058613e-20,-2.696788256341703e-20,3.552247550324413e-19,4.6530125080736016e-17,-7.983749543108198e-17,-2.6296000121937765e-18,-2.1212238129203474e-12,-3.626500629742152e-13,2.1984019812903987e-11,4.191005897880018e-09,-2.953753992698122e-11,3.43809133940276e-10,3.777573561668396,-0.7876711845397949,0.9833807349205017,260.97300720214844,-314.6716674804687,-987.7325500488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,3.03,-1973.9409,896.27527,-1888.15,450.813,-1984.4796,43.852585,-7.833825429540356e-20,-4.134490231816549e-20,8.088027428032673e-19,1.0825179268792281e-16,-1.7568496309203145e-16,1.9163464955616582e-18,-4.783129578175838e-12,-4.779000199045535e-12,6.985589537378267e-11,1.2269066562708986e-08,-3.5705402245955754e-10,6.864780410786864e-10,3.641823649406433,-0.5300127923488617,0.8785453021526337,237.84921112060547,-291.6530731201172,-891.0568908691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,3.04,-1962.025,897.97375,-1886.56,450.497,-1983.013,43.754528,-1.1530339198205276e-19,-3.982795841102437e-20,1.0261337212530063e-18,1.387930346739445e-16,-2.190557565264159e-16,7.40674390828574e-18,-6.039033162430485e-12,-8.551814334803454e-12,1.0109173290140383e-10,1.7282333786283743e-08,-6.354313630829723e-10,8.102964021983184e-10,3.569111442565918,-0.41779291331768037,0.8108047246932983,223.25839233398438,-279.39557189941405,-847.7551818847656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,3.05,-1951.5194,899.6657,-1884.88,450.744,-1984.8486,44.311237,-1.5163893600885886e-19,-2.4613090887333283e-20,1.1325147521759756e-18,1.5540826885465133e-16,-2.358874129191021e-16,1.579699505970325e-17,-6.620135472798494e-12,-1.3251014348292234e-11,1.3066850240717188e-10,2.170366499854026e-08,-9.807961942609467e-10,8.013963215258712e-10,3.493367862701416,-0.3224119067192078,0.7411172986030579,208.6257797241211,-267.46009216308596,-809.9310119628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,3.06,-1940.0052,901.12396,-1883.8,450.499,-1985.2429,44.638268,-1.7555993303638405e-19,1.2539809654441096e-20,9.904838446842863e-19,1.3983893772232431e-16,-1.959522790864987e-16,2.7239470996241356e-17,-5.710687478455157e-12,-1.8303498820759766e-11,1.4791139424374932e-10,2.3612769517455945e-08,-1.3499938722461025e-09,5.372788269841777e-10,3.4166131258010863,-0.24731355458498,0.6731891572475434,196.1467529296875,-255.56189880371093,-778.5251220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
