frame,t_s,cadera_y_mm,cadera_z_mm,rodilla_y_mm,rodilla_z_mm,tobillo_y_mm,tobillo_z_mm,Force_Fx1_N_Nm,Force_Fy1_N_Nm,Force_Fz1_N_Nm,Moment_Mx1_N_Nm,Moment_My1_N_Nm,Moment_Mz1_N_Nm,Force_Fx2_N_Nm,Force_Fy2_N_Nm,Force_Fz2_N_Nm,Moment_Mx2_N_Nm,Moment_My2_N_Nm,Moment_Mz2_N_Nm,Force_Fx3_N_Nm,Force_Fy3_N_Nm,Force_Fz3_N_Nm,Moment_Mx3_N_Nm,Moment_My3_N_Nm,Moment_Mz3_N_Nm,Force_Fx4_N_Nm,Force_Fy4_N_Nm,Force_Fz4_N_Nm,Moment_Mx4_N_Nm,Moment_My4_N_Nm,Moment_Mz4_N_Nm,Force_Fx5_N_Nm,Force_Fy5_N_Nm,Force_Fz5_N_Nm,Moment_Mx5_N_Nm,Moment_My5_N_Nm,Moment_Mz5_N_Nm
274,2.74,-2261.5957,755.5727,-2080.03,396.012,-1948.2842,15.156479,-5.517675711856803e-22,-3.130969132413475e-23,1.867047929748059e-21,7.416761223185061e-20,-1.4734742734817542e-19,1.773868022935619e-20,-3.2776957604091277e-15,-4.489744445800832e-16,3.361660179824338e-14,3.4880684061586177e-12,-6.517685046183997e-13,2.7659216334397633e-13,3.9274958610534667,1.78064067363739,-0.2614990696310997,-272.23244323730466,24.78340663909912,693.1443603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,2.75,-2248.1023,754.016,-2068.34,394.28,-1934.0045,14.095017,-5.537628616857161e-22,8.04175655197468e-23,1.1268432179520296e-21,5.588706125050935e-20,-4.643553247795729e-20,3.0840891310082766e-20,-5.485115374666912e-15,-5.231234295265499e-15,7.054837637199881e-14,6.511073364495745e-12,-1.586071855450011e-12,3.24420042696269e-13,3.93164746761322,1.7800626754760742,-0.20927980840206145,-271.90501708984374,31.2563720703125,694.0875732421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2.76,-2235.4817,752.5531,-2052.11,394.69,-1923.5547,11.5664,-3.8708978508088483e-22,2.7280903171405194e-22,-6.589093135360938e-22,3.143592107858853e-21,1.6400360466343768e-19,4.6808474531165707e-20,-8.08623276878659e-15,-1.2915138166688439e-14,1.2060299522833987e-13,1.0381425059879933e-11,-2.9135447309966422e-12,3.174640455030908e-13,3.939191436767578,1.7825555443763732,-0.16002542823553084,-272.70325927734376,36.462174606323245,696.292919921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2.77,-2223.129,751.7166,-2104.48,265.886,-1904.3839,75.34205,5.60829452431137e-23,5.627297867973782e-22,-3.926856588955802e-21,-1.003395560835924e-19,5.225132968260711e-19,6.342754956478068e-20,-1.0651454473612583e-14,-2.3872294115448443e-14,1.807477399088514e-13,1.470670816031139e-11,-4.5963596210368826e-12,2.0616950326319584e-13,3.953690791130066,1.789747714996338,-0.1275981329381466,-274.927685546875,40.73121337890625,700.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,2.78,-2209.5396,750.3188,-2032.62,390.489,-1934.3667,-2.471753,9.001839009854542e-22,9.529220368629299e-22,-9.069193170681372e-21,-2.705716430283294e-19,1.0584047873242366e-18,7.619445676419842e-20,-1.2356855024208161e-14,-3.7816863694890324e-14,2.419804401342443e-13,1.858409710842057e-11,-6.4515518795327246e-12,-7.364573191461898e-14,3.9781748056411743,1.8038814067840576,-0.11758849620819092,-279.18833312988284,44.37939720153808,709.5280334472657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,2.84,-2118.519,758.90906,-1944.17,394.475,-1899.4037,-3.2440937,1.3133138184451324e-20,-4.9222940318701285e-22,-3.617465174310956e-20,-1.5600999721399093e-18,2.384717637943245e-18,-5.664748780601798e-19,1.0230839884040749e-13,6.358188952280183e-14,-1.2074274793969636e-12,-1.1633132304678107e-10,2.582489014302247e-11,-7.101555368066448e-12,4.392110872268677,2.0089488863945006,-0.4239563137292862,-295.41625061035154,40.11413154602051,820.4865295410157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,2.85,-2105.622,761.38226,-1930.85,396.594,-1899.4095,-3.6138437,1.1314316328346107e-20,-4.0395947431240485e-21,-7.017479531977032e-21,-7.444033536001996e-19,-1.2250093757977291e-18,-9.095126699754826e-19,1.59117022942995e-13,2.093228896964637e-13,-2.2301956288661717e-12,-1.9753922803067425e-10,5.237596641116671e-11,-7.631880977881921e-12,4.459030818939209,2.0538031339645384,-0.45481687784194946,-294.3918914794922,34.73787879943848,838.5362976074218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,2.86,-2093.993,763.7023,-1921.21,397.837,-1900.7748,-3.5870092,4.294507856833631e-21,-9.690301322610811e-21,5.181521153240037e-20,1.0702931214381373e-18,-7.863778360718998e-18,-1.29614164457129e-18,2.2052742119395285e-13,4.2812421630848e-13,-3.5312322293687416e-12,-2.945398508424901e-10,8.785097233010575e-11,-6.312137401306983e-12,4.514066362380982,2.103192377090454,-0.47648149728775024,-292.6179138183594,28.99063835144043,854.9377807617187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,2.87,-2080.0862,766.54785,-1913.27,398.627,-1899.9534,-3.217407,-1.0672207623744499e-20,-1.7688833146265137e-20,1.502071484070755e-19,4.267796990757203e-18,-1.834530269778649e-17,-1.6484205483635491e-18,2.7196852625879785e-13,7.215416523813356e-13,-4.9724249891192064e-12,-3.923611824330209e-10,1.2974517016317578e-10,-1.8029647612665018e-12,4.553074359893799,2.1529996395111084,-0.48928506672382355,-290.4076446533203,22.835658645629884,868.9649841308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,3.0,-1924.1409,798.8521,-1858.62,399.474,-1904.0632,-1.7695639,3.7290345088642914e-18,1.1905982477558646e-18,-1.915663841755188e-17,-6.636168351965041e-16,1.8838218364183585e-15,-5.755251345544019e-18,2.9328774828131685e-12,-3.8813019118122404e-11,9.502599332411599e-11,2.777926205732584e-09,-3.752926014399804e-09,-1.4593978692190035e-09,3.901357412338257,2.223711705207825,-0.1422060325741768,-338.3899261474609,5.9917737483978275,822.9859619140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,3.04,-1877.4219,803.533,-1848.22,400.319,-1904.5463,-0.87994546,5.822242263171881e-18,-2.4007312031975393e-18,-1.4606133055069315e-18,-3.2966045834560927e-16,-9.224418781588122e-16,-5.055638859585525e-16,8.820126989883547e-11,1.2147926137240362e-10,-1.2536160332032864e-09,-1.1031889357582259e-07,2.9635298837149548e-08,-4.062113978520188e-09,3.6792186737060546,2.199804925918579,-0.20631870329380037,-344.4460113525391,18.445372009277342,801.09228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,3.06,-1855.4214,804.0048,-1841.52,399.877,-1904.9435,-0.55896366,-6.7717610892036695e-18,-9.934362642555201e-18,8.669689727812286e-17,2.4941335753430814e-15,-1.0470778957831452e-14,-8.956215893752244e-16,1.4725367175616456e-10,4.027102762371726e-10,-2.7306673144877893e-09,-2.142499965884781e-07,7.158022157227606e-08,-6.040623862224593e-10,3.6108929395675657,2.2135083198547365,-0.29240215122699736,-340.53517456054686,28.1170804977417,790.4048156738281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,3.12,-1788.1836,800.50745,-1815.94,397.653,-1904.9095,1.2031354,-1.6017097100442873e-16,-4.218102450757098e-18,5.094495860766105e-16,2.0722090493183186e-14,-3.8355091977091644e-14,5.717121679974717e-15,-1.0470903422099553e-09,-3.3852996968175564e-10,1.1361562268774606e-08,1.143644738021976e-06,-2.29786571992463e-07,8.233047665839877e-08,3.559656500816345,2.2766611099243166,-0.846755862236023,-336.98997802734374,50.98040237426758,774.008740234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,3.13,-1776.5098,799.2649,-1810.49,396.991,-1904.969,1.6517094,-1.5340429478056607e-16,3.1710232818271845e-17,2.4916032192613695e-16,1.3917490020821455e-14,-4.3076170546676136e-15,9.643248351264618e-15,-1.7046736799919415e-09,-1.8523725775487776e-09,2.2648066533292877e-08,2.0576101519509394e-06,-5.179782334607807e-07,9.382090411236277e-08,3.551144599914551,2.301452660560608,-0.9079768538475037,-338.91530151367186,53.74746475219727,775.9902526855469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,3.17,-1729.4515,792.00275,-1786.65,393.067,-1905.0876,3.74409,7.417769009895571e-16,4.316913844774705e-16,-5.112038654257571e-15,-1.6432347832700394e-13,5.514745290199213e-13,2.1571249154321917e-14,-3.241906099127334e-09,-1.604990824688457e-08,8.303653018515433e-08,5.79755528633541e-06,-2.3702492626398453e-06,-2.0871499515351388e-07,3.319321393966675,2.2952900409698485,-0.0748396173119545,-299.5209716796875,-14.521291935443879,787.8821716308594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,3.18,-1717.141,789.8741,-1780.39,392.041,-1905.1561,4.487659,1.3320458339729492e-15,5.610780123930376e-16,-7.749807079301648e-15,-2.5957010521028555e-13,7.960824545145268e-13,1.3773654847828434e-14,-1.6179810435890119e-09,-1.9668529915861654e-08,7.863535387286901e-08,4.647209789254703e-06,-2.4720537339817385e-06,-4.644570964273953e-07,3.120448422431946,2.244879674911499,0.8286295622587204,-254.3487350463867,-79.8590301513672,794.7328552246094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,3.19,-1704.4337,787.78455,-1773.58,390.9,-1904.1396,4.905236,2.069071933625638e-15,6.397564411739866e-16,-1.0489880143715099e-14,-3.647524692224416e-13,1.0263329899493079e-12,-5.624252373538868e-15,2.036680246848832e-09,-2.0644240983358486e-08,4.586240844872691e-08,9.800628220091312e-07,-1.908568447106518e-06,-8.184845910363947e-07,2.8044725894927978,2.1708898544311523,2.2263785123825075,-184.44665985107423,-176.26808853149413,805.2101501464844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,3.2,-1691.7175,785.61145,-1767.16,389.861,-1904.226,5.9105873,2.8643492937423047e-15,5.95643939368872e-16,-1.2584893403674553e-14,-4.568517818822476e-13,1.1577637611635827e-12,-4.1594848665925125e-14,8.512802240900896e-09,-1.618254632518301e-08,-3.196178317566023e-08,-6.4494419802940685e-06,-2.2553636398470188e-07,-1.2545090726234776e-06,2.3426337480545043,2.077284407615662,4.166745710372925,-85.83037414550782,-303.3514633178711,821.2321228027344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,3.21,-1678.7642,783.4149,-1760.98,389.202,-1904.3513,7.023661,3.527912490577424e-15,3.264545751250528e-16,-1.278089953817463e-14,-4.951568506345732e-13,1.0566445179764627e-12,-9.869855041762243e-14,1.847830786161353e-08,-2.526565349211113e-09,-1.733811750170844e-07,-1.890347739390563e-05,3.1151550160757325e-06,-1.7156179296762275e-06,1.7268863201141358,1.9823267221450807,6.572533035278321,38.89226131439209,-450.1648193359375,844.1253662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,3.24,-1639.0253,776.4963,-1739.4,386.502,-1904.5878,12.174178,5.941575368362726e-16,-3.1597818496569854e-15,1.9318129740867513e-14,4.4977617686065357e-13,-2.737988882926118e-12,-3.9139085852499256e-13,6.622180102056063e-08,1.369899230496685e-07,-1.087279298417343e-06,-8.971486895461566e-05,2.7312670317769518e-05,-1.6349614156752067e-06,-0.4180062487721443,2.2085753202438356,11.592412185668945,322.7381072998047,-617.3745361328125,943.1500671386718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,3.25,-1625.3992,774.4419,-1730.85,385.836,-1903.9507,14.322904,-4.220061937651633e-15,-5.5718446451472316e-15,4.989338003619399e-14,1.4516288344978979e-12,-5.963678335885181e-12,-4.859646837501383e-13,7.961254340216329e-08,2.2449942491675756e-07,-1.4979450952523621e-06,-0.00011685312711051665,3.944885902456008e-05,-1.172233510260412e-07,-0.5927286028862,2.760646438598633,8.673978281021117,193.28770294189454,-315.2584060668945,966.9164489746094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,3.26,-1611.5405,771.8254,-1721.72,384.536,-1903.7056,17.093536,-1.2277510991643304e-14,-8.544006007657783e-15,9.39545757004407e-14,2.951800934757054e-12,-1.0396567894782604e-11,-5.201129728727577e-13,8.111994134196721e-08,3.254447989320397e-07,-1.8347905438531598e-06,-0.0001336113506113179,5.088769212306943e-05,2.868834940272791e-06,0.1407181529328227,3.757571268081665,0.1885334126651287,-213.5465211868286,374.57333145141604,962.3297668457031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,3.27,-1597.0547,769.4012,-1711.24,383.188,-1903.3083,20.40065,-2.415708895398515e-14,-1.168942008212279e-14,1.5065752465015513e-13,4.958500450513714e-12,-1.581056561714145e-11,-4.26297864196401e-13,5.906599476190877e-08,4.2141506639836734e-07,-1.9244111854277436e-06,-0.00012503307370934636,5.7448110237601216e-05,7.789133360347477e-06,2.387410378456116,5.322675991058349,-16.504182529449462,-1032.509832763672,1605.29306640625,902.7052612304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,3.28,-1582.656,767.0048,-1700.62,381.743,-1902.7014,24.2212,-3.9806814122094264e-14,-1.4202834244927747e-14,2.1446793993518122e-13,7.331678016433973e-12,-2.1464064206555555e-11,-1.1266013409376592e-13,-1.990709774801758e-09,4.7815795767292e-07,-1.50591081364837e-06,-6.985146064835135e-05,5.2506071369862184e-05,1.4953538448025938e-05,6.859601163864136,7.519543600082398,-44.01056690216065,-2400.747216796875,3507.85927734375,751.9761840820313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,3.29,-1568.1494,764.873,-1689.1,380.333,-1902.1632,28.827923,-5.796449678205883e-14,-1.4713763502272003e-14,2.7244008373068784e-13,9.686256310925678e-12,-2.58418684020989e-11,5.31640322856599e-13,-1.2005060696651525e-07,4.411804724213653e-07,-2.2869223590404885e-07,5.891569188918311e-05,2.6729330465968813e-05,2.427317067486001e-05,14.2585919380188,10.272102451324463,-84.06932144165039,-4413.891088867187,6130.238623046875,468.16803283691405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,3.3,-1553.116,763.01636,-1676.49,378.93,-1901.1265,34.273533,-7.540446809702409e-14,-1.117519849241585e-14,3.0121004431990504e-13,1.1279506235278847e-11,-2.639186213321265e-11,1.6201986258700118e-12,-3.125440926510237e-07,2.3343168038536531e-07,2.324210714732544e-06,0.00029104905988788234,-3.160395347094891e-05,3.4911500370071737e-05,25.049541091918947,13.257799625396729,-136.19555206298827,-7059.947021484375,9344.788037109374,10.722686195373536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,3.31,-1537.6531,761.53845,-1662.88,377.574,-1898.9509,40.37643,-8.607818708576514e-14,-8.556543874046335e-16,2.643603665510898e-13,1.0902300069670633e-11,-1.9332538781641206e-11,3.236979065866785e-12,-5.904253100652568e-07,-2.422534366885998e-07,6.5703421114449155e-06,0.0006525965989567339,-0.00013525000103982167,4.483646080188919e-05,39.13481903076172,15.781718730926514,-196.18729705810546,-10147.46767578125,12752.996875,-648.1645141601563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
