frame,t_s,cadera_y_mm,cadera_z_mm,rodilla_y_mm,rodilla_z_mm,tobillo_y_mm,tobillo_z_mm,Force_Fx1_N_Nm,Force_Fy1_N_Nm,Force_Fz1_N_Nm,Moment_Mx1_N_Nm,Moment_My1_N_Nm,Moment_Mz1_N_Nm,Force_Fx2_N_Nm,Force_Fy2_N_Nm,Force_Fz2_N_Nm,Moment_Mx2_N_Nm,Moment_My2_N_Nm,Moment_Mz2_N_Nm,Force_Fx3_N_Nm,Force_Fy3_N_Nm,Force_Fz3_N_Nm,Moment_Mx3_N_Nm,Moment_My3_N_Nm,Moment_Mz3_N_Nm,Force_Fx4_N_Nm,Force_Fy4_N_Nm,Force_Fz4_N_Nm,Moment_Mx4_N_Nm,Moment_My4_N_Nm,Moment_Mz4_N_Nm,Force_Fx5_N_Nm,Force_Fy5_N_Nm,Force_Fz5_N_Nm,Moment_Mx5_N_Nm,Moment_My5_N_Nm,Moment_Mz5_N_Nm
253,2.53,-2127.6619,852.0636,-1911.07,451.805,-1862.2986,23.28211,3.3467158703448085e-27,3.900511093989129e-27,-3.100871764204813e-26,-2.60397241906066e-24,3.504580993532565e-24,1.1671762977184849e-25,-7.889790254492617e-18,-4.794312174462109e-18,3.754113682051001e-17,3.979869789474532e-15,6.098813138386196e-16,6.824343497461162e-16,-1.5855879426002502,0.31754845976829527,-1.039036464691162,-3.627285933494568,148.8157180786133,266.6212158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,2.54,-2116.057,854.00836,-1899.17,453.38,-1860.3547,23.266844,7.469694329253815e-27,5.80197851177964e-27,-5.444414410461308e-26,-4.623783161499483e-24,5.711930439425792e-24,-8.462855140451184e-26,-1.492302820180555e-17,-1.3048811882459944e-17,9.059035237985973e-17,8.616979717184577e-15,1.3433566566703741e-15,1.2155353085836415e-15,-1.5968563318252564,0.3155328929424286,-1.0380580425262451,-3.8015610933303834,149.57738189697267,269.19630126953126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,2.56,-2092.9958,858.8068,-1882.01,454.726,-1859.8557,22.975996,2.0226893889429096e-26,9.046178074890389e-27,-1.1353661781317155e-25,-9.793499879039883e-24,1.062393793492884e-23,-1.0213271452850676e-24,-3.4243207422930494e-17,-4.0723919037227456e-17,2.6091476688002984e-16,2.2723327973222467e-14,3.596615650566575e-15,2.585438517804469e-15,-1.6030536055564881,0.30156863629817965,-1.0073045253753663,-4.184609818458557,148.91759338378907,271.0412567138672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,2.58,-2069.3896,864.87274,-1868.63,455.263,-1861.1324,23.000038,3.366392083547462e-26,5.757546056108163e-27,-1.416793705064823e-25,-1.2494894647743074e-23,1.0924778087516106e-23,-2.8049728563689574e-24,-4.838879528493124e-17,-7.529647834721328e-17,4.560202697761364e-16,3.696739434206654e-14,5.9286906049245806e-15,3.317944246139634e-15,-1.590842354297638,0.2961095482110977,-0.9514614403247833,-12.027258014678955,148.31043548583983,269.8325500488281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,2.59,-2057.8804,868.26276,-1862.59,455.643,-1861.3109,22.991064,3.490980676539147e-26,-2.0370635362679646e-27,-1.0620351536595435e-25,-9.680772996747339e-24,5.5100463299922274e-24,-3.8605655999523096e-24,-4.2770886981703024e-17,-8.455868436376555e-17,4.916511209839723e-16,3.7602320752559354e-14,6.09883847525923e-15,2.592409620136196e-15,-1.5813349604606628,0.3022342801094055,-0.9326889395713807,-16.396279525756835,147.5064727783203,268.6658142089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,2.6,-2046.472,871.7183,-1856.64,456.024,-1860.5587,23.092075,2.6579643760765977e-26,-1.6559687618527804e-26,-4.541591359754075e-27,-1.229555034994958e-24,-6.711326357914222e-24,-4.723271143422336e-24,-1.8678791971659818e-17,-7.651830087431495e-17,4.094834379149938e-16,2.7255406726033397e-14,4.551189679573471e-15,3.8379654059163363e-16,-1.573977816104889,0.3124948024749756,-0.9221569180488587,-19.234877014160155,146.90313720703125,267.25634765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,2.62,-2024.9772,878.19543,-1848.14,456.488,-1861.53,23.3472,-4.585641123515953e-26,-7.241401311289798e-26,5.213394294184967e-25,4.344128105180199e-23,-6.180430537081309e-23,-3.853946346982691e-24,1.2565593482685657e-16,5.0351296384259475e-17,-4.699593377707068e-16,-5.626876545136933e-14,-8.473257877199898e-15,-1.1360278748929294e-14,-1.5665432929992675,0.33336664736270905,-0.9230390965938569,-21.233803749084473,146.9564987182617,264.9439392089844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,2.7,-1949.4011,898.27576,-1823.67,456.617,-1861.5464,24.048433,-3.618627960594286e-25,6.4937672877036715e-25,-2.0938573956397136e-24,-1.5672164913914884e-22,3.994313889875002e-22,1.1469143940280077e-22,-1.379222070491895e-16,1.3845566568621785e-15,-6.567650078092452e-15,-3.3224609849563634e-13,-5.935281342876178e-14,3.9685612876473824e-14,-1.5755180716514587,0.3590931832790375,-1.0915035247802733,-16.04086265563965,140.98418426513672,278.3510772705078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,2.71,-1941.3033,899.55304,-1820.82,456.99,-1862.0873,24.230045,4.794123670930521e-25,1.3051414460752263e-24,-8.237413170569225e-24,-6.784234733491736e-22,1.0444213342080479e-21,1.0543543968340846e-22,-1.820772907225749e-15,-8.319420825345647e-17,3.6296739528640145e-15,6.384542722249423e-13,9.195713453736772e-14,1.768307851220726e-13,-1.5886151909828186,0.3604817748069763,-1.0732856154441834,-17.13882656097412,140.077197265625,279.5585052490234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,2.72,-1932.6936,901.15375,-1818.95,456.81,-1861.9167,24.323792,1.9669065253872746e-24,2.1777547571097054e-24,-1.7641342098503898e-23,-1.4834855418846683e-21,1.9763904933653874e-21,5.497236209051113e-23,-4.5308771306961316e-15,-2.9103689749314572e-15,2.233183798473759e-14,2.3285234526139455e-12,3.577295604921885e-13,3.889319286553769e-13,-1.5978875637054444,0.359220090508461,-1.0417229533195496,-17.623019790649415,141.35619049072267,279.84888916015626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
