frame,t_s,cadera_y_mm,cadera_z_mm,rodilla_y_mm,rodilla_z_mm,tobillo_y_mm,tobillo_z_mm,Force_Fx1_N_Nm,Force_Fy1_N_Nm,Force_Fz1_N_Nm,Moment_Mx1_N_Nm,Moment_My1_N_Nm,Moment_Mz1_N_Nm,Force_Fx2_N_Nm,Force_Fy2_N_Nm,Force_Fz2_N_Nm,Moment_Mx2_N_Nm,Moment_My2_N_Nm,Moment_Mz2_N_Nm,Force_Fx3_N_Nm,Force_Fy3_N_Nm,Force_Fz3_N_Nm,Moment_Mx3_N_Nm,Moment_My3_N_Nm,Moment_Mz3_N_Nm,Force_Fx4_N_Nm,Force_Fy4_N_Nm,Force_Fz4_N_Nm,Moment_Mx4_N_Nm,Moment_My4_N_Nm,Moment_Mz4_N_Nm,Force_Fx5_N_Nm,Force_Fy5_N_Nm,Force_Fz5_N_Nm,Moment_Mx5_N_Nm,Moment_My5_N_Nm,Moment_Mz5_N_Nm
302,3.02,-2196.6355,828.20197,-2019.7599,437.661,-1989.5563,7.2494726,-9.572004397596141e-22,3.83446171612656e-22,-1.5548360928832762e-21,-1.1752783457427204e-19,4.0589844423326273e-19,1.4530377036987747e-19,3.708066179005905e-14,-1.0640666136835924e-13,2.1723109964490173e-13,1.3029774400272545e-11,-7.750553844554364e-12,-5.982952566534194e-12,0.7005631566047669,1.230216121673584,0.008005409930774476,632.189453125,-463.2124298095703,150.45067901611327,-4.09247932434082,2.1144344329833986,-28.88269748687744,4901.190576171875,-9690.20859375,-1088.7720825195313,0.0,0.0,0.0,0.0,0.0,0.0
307,3.07,-2131.4995,838.7324,-1976.89,438.964,-1968.0839,8.312216,6.382727716409612e-21,1.5701532088113592e-21,-4.9041988200855325e-20,-5.074368088155742e-18,5.745396605239276e-18,-3.831536114413176e-19,4.53651076122788e-13,1.599449380178166e-13,-4.215544276500727e-12,-6.154659004664609e-10,1.3806827599618931e-11,-6.947329170281513e-11,0.7000641524791718,1.2461570262908936,-0.08450709134340287,645.4977783203125,-471.292041015625,152.8756362915039,-4.193541383743286,2.3398278951644897,-28.678784942626955,4833.1662109375,-9640.76435546875,-1208.7904052734375,0.0,0.0,0.0,0.0,0.0,0.0
309,3.09,-2111.6704,841.2725,-1961.91,441.398,-1989.1542,11.424758,1.513372982977016e-20,-2.020250216849122e-22,-5.978006434198543e-20,-6.460349074593865e-18,5.584487145912806e-18,-1.4655407170183333e-18,4.0903932259535315e-13,9.019119489878797e-13,-7.363715496741529e-12,-9.565985670256794e-10,6.875675757911371e-11,-6.07114258172059e-11,0.6788393795490265,1.2317121982574464,-0.20136660784482957,636.3049377441406,-466.64312744140625,153.38019409179688,-4.307180500030517,2.3944151163101197,-28.624253463745116,4779.671533203125,-9612.421484375,-1269.8246337890625,0.0,0.0,0.0,0.0,0.0,0.0
310,3.1,-2098.7598,843.8145,-1957.89,440.603,-1988.6514,10.934607,1.95786403467419e-20,-2.6340393387569374e-21,-4.31825027897628e-20,-4.989935571003832e-18,2.365546952088622e-18,-2.232738068958137e-18,1.2621566948734692e-13,1.4827766401867559e-12,-7.935706692469014e-12,-9.336712847307639e-10,1.1072595271222063e-10,-1.566560000752955e-11,0.6683124780654908,1.2324308514595033,-0.2576065093278885,631.7605407714843,-463.48497619628904,152.64569702148438,-4.355432462692261,2.3854716539382936,-28.62060604095459,4759.1201171875,-9605.02451171875,-1286.1927856445313,0.0,0.0,0.0,0.0,0.0,0.0
311,3.11,-2089.55,845.5483,-1953.37,440.775,-1988.661,11.243599,2.218805412890274e-20,-6.549782253331594e-21,2.376993256231252e-21,-5.951325930335798e-19,-4.619508898428709e-18,-3.0362511209910982e-18,-4.62367839328126e-13,2.1551011843146117e-12,-6.603372276065001e-12,-6.015510284340663e-10,1.5819743570677502e-10,7.671261282454767e-11,0.6636518836021423,1.238450026512146,-0.3044807642698288,629.4654846191406,-460.82048950195315,151.6764129638672,-4.386988306045533,2.359931492805481,-28.634340667724608,4749.7439453125,-9604.840234375,-1296.8386840820312,0.0,0.0,0.0,0.0,0.0,0.0
312,3.12,-2078.5576,847.8367,-1949.07,440.762,-1989.1587,11.664931,2.0426237457023356e-20,-1.2143384108230236e-20,9.019673429777452e-20,8.130128822240818e-18,-1.6773285151990496e-17,-3.662878071717888e-18,-1.4639667516441746e-12,2.798125381571481e-12,-1.9800312078951597e-12,2.292446149576577e-10,2.0174288906105175e-10,2.3263733300860068e-10,0.6671687602996826,1.2468626260757447,-0.3325295329093933,629.8559631347656,-458.96514282226565,151.44733276367188,-4.4004891872406,2.3266350984573365,-28.6544038772583,4747.413818359375,-9611.2912109375,-1300.9444458007813,0.0,0.0,0.0,0.0,0.0,0.0
313,3.13,-2065.3977,851.15625,-1945.93,440.854,-1990.1904,11.849088,1.0710882921804684e-20,-1.927540918199446e-20,2.331084482626347e-19,2.2585038185968776e-17,-3.523006466482504e-17,-3.752708128482345e-18,-2.9598455630885923e-12,3.1861574793443093e-12,7.61595831972467e-12,1.773418323303133e-09,2.2424613832505712e-10,4.6405174980446164e-10,0.6765359222888947,1.2544924020767212,-0.33238749504089354,632.5745056152343,-457.9416900634766,152.31058044433593,-4.397480249404907,2.2859692335128785,-28.678515815734862,4749.481298828125,-9623.61669921875,-1303.0280029296875,0.0,0.0,0.0,0.0,0.0,0.0
314,3.14,-2056.3486,852.8987,-1942.56,441.232,-1990.1462,11.916017,-1.1471190505476775e-20,-2.720103052764849e-20,4.390849898624967e-19,4.372448031331661e-17,-6.025325790727164e-17,-2.7715245390888126e-18,-4.955722898020154e-12,2.95906504594462e-12,2.3921617638145153e-11,4.22856714088482e-09,1.9891996383414323e-10,7.709194449478929e-10,0.6874512553215026,1.2591741323471068,-0.302848818898201,636.7246032714844,-457.9034393310547,153.86311798095704,-4.379009866714478,2.2375319719314577,-28.703253173828124,4757.1623046875,-9638.92607421875,-1302.1273315429687,0.0,0.0,0.0,0.0,0.0,0.0
315,3.15,-2046.1521,854.48047,-1938.95,441.067,-1990.9292,12.334133,-5.1052463281245104e-20,-3.42281463199624e-20,7.041997727961324e-19,7.134568176192526e-17,-9.03324904044249e-17,-1.0854404877118905e-20,-7.308721379842287e-12,1.6063257603400604e-12,4.8246627179504564e-11,7.698183601689834e-09,8.843012199236111e-11,1.129931193055711e-09,0.6982585668563843,1.2592174768447877,-0.2552057310938835,641.4787780761719,-458.95879821777345,155.53550720214844,-4.344798231124878,2.1945456504821776,-28.71718521118164,4763.556298828125,-9649.6814453125,-1294.6869873046876,0.0,0.0,0.0,0.0,0.0,0.0
316,3.16,-2035.9495,856.2411,-1935.32,441.199,-1991.8252,12.553785,-1.1226125368739517e-19,-3.734462682593836e-20,1.0026070657804096e-18,1.0305821811276694e-16,-1.2097491576995203e-16,5.358271363634967e-18,-9.631148482902584e-12,-1.5176550432496016e-12,8.066670317830038e-11,1.2070979238387736e-08,-1.5355896710450568e-10,1.479722355757218e-09,0.7068722665309906,1.25642431974411,-0.20601389706134796,645.4370910644532,-460.7114990234375,156.70927886962892,-4.298074674606323,2.161164474487305,-28.722427749633788,4764.596826171875,-9654.48271484375,-1284.0237915039063,0.0,0.0,0.0,0.0,0.0,0.0
317,3.17,-2025.1737,857.979,-1932.9,441.442,-1991.8761,13.128094,-1.9665496702128926e-19,-3.190035958671845e-20,1.273818138809288e-18,1.3295588181848686e-16,-1.432745589429249e-16,1.4143713139860454e-17,-1.117888056428873e-11,-7.1221712555358255e-12,1.1883584602467856e-10,1.685248109950521e-08,-5.76607603330892e-10,1.7038607968977714e-09,0.7122257471084594,1.252844798564911,-0.16696513891220094,648.2404846191406,-462.21083984375,156.9712173461914,-4.258437538146973,2.1374582290649413,-28.72034435272217,4762.178515625,-9656.0908203125,-1273.7517333984374,0.0,0.0,0.0,0.0,0.0,0.0
318,3.18,-2014.3918,859.64954,-1929.97,441.729,-1992.4247,13.444004,-3.001200324811141e-19,-1.149373249993081e-20,1.40864006903488e-18,1.5011799355716557e-16,-1.4249075832867214e-16,2.686349226154538e-17,-1.0744195203665762e-11,-1.5821873238647254e-11,1.564236115636497e-10,2.0955729240768052e-08,-1.2212799938016161e-09,1.6147427284174398e-09,0.7141818404197693,1.2491308569908142,-0.14595988392829895,650.0007568359375,-463.8963592529297,156.52276000976562,-4.2439656257629395,2.1188852071762083,-28.698768615722656,4764.2294921875,-9652.4990234375,-1266.2931396484375,0.0,0.0,0.0,0.0,0.0,0.0
319,3.19,-2003.634,861.0105,-1927.42,441.851,-1993.4792,13.889857,-4.0878738027742244e-19,3.170956504699556e-20,1.2368455849314594e-18,1.3724093547186266e-16,-9.708216641233838e-17,4.331274090637874e-17,-6.59025603186314e-12,-2.785815345768272e-11,1.81304883606348e-10,2.247694599333272e-08,-2.0981618997772956e-09,9.442102738566049e-10,0.7111700892448425,1.245120370388031,-0.14125112742185592,649.9768432617187,-466.00664672851565,156.1488525390625,-4.252506875991822,2.0941211223602294,-28.65974063873291,4776.352490234375,-9644.20224609375,-1257.0974975585937,0.0,0.0,0.0,0.0,0.0,0.0
320,3.2,-1993.5316,861.8159,-1923.55,441.303,-1991.6482,13.646047,-4.940981357651961e-19,1.0591565200176369e-19,5.220057462339094e-19,6.994412231757481e-17,2.1076308187480182e-17,6.19446447292123e-17,3.5132640239133196e-12,-4.267257797119228e-11,1.7382605771443238e-10,1.851107924721873e-08,-3.156310990348743e-09,-6.498753764294651e-10,0.7036785006523132,1.2408082604408264,-0.13953042328357695,647.5328674316406,-467.7161376953125,156.47234954833985,-4.266903591156006,2.0618604898452757,-28.622324752807618,4793.926513671875,-9635.17333984375,-1241.1081787109374,0.0,0.0,0.0,0.0,0.0,0.0
321,3.21,-1984.4937,862.2622,-1920.2,441.331,-1993.3744,14.037346,-5.077372894109145e-19,2.1752595267493595e-19,-1.0281648671245393e-18,-8.23992965976641e-17,2.442440851285024e-16,7.908050539484326e-17,2.206895846623702e-11,-5.832411151263095e-11,1.0575382514144138e-10,5.101660260908858e-09,-4.240885287387641e-09,-3.5480711924051888e-09,0.6954009532928467,1.2369433641433716,-0.13609208911657333,643.4070739746094,-468.7418273925781,157.4123733520508,-4.277001142501831,2.0302520990371704,-28.597796821594237,4809.89091796875,-9628.5447265625,-1223.5259643554687,0.0,0.0,0.0,0.0,0.0,0.0
322,3.22,-1972.7723,863.79175,-1918.24,441.302,-1992.2319,13.99616,-3.778710809531891e-19,3.6746263111628253e-19,-3.72449719572977e-18,-3.531241089185139e-16,6.027809066335387e-16,8.803096953783696e-17,5.133784716782053e-11,-7.078224187329063e-11,-5.912562201990101e-11,-2.2532828536370176e-08,-5.0427876097103305e-09,-8.088400438310828e-09,0.6899009644985199,1.233659064769745,-0.13154662251472474,638.9887817382812,-469.00547485351564,158.26942138671876,-4.284970045089722,2.0117039680480957,-28.59368839263916,4819.32265625,-9627.29853515625,-1203.134033203125,0.0,0.0,0.0,0.0,0.0,0.0
323,3.23,-1961.4899,864.3459,-1914.64,441.112,-1993.2997,14.390569,-9.07732106838295e-21,5.457140457222614e-19,-7.81813701606016e-18,-7.705617592789539e-16,1.114003772067094e-15,7.83152587726023e-17,9.241505338764e-11,-7.319657796545087e-11,-3.613840837690674e-10,-6.930487224110493e-08,-5.04829875680457e-09,-1.4422106797695732e-08,0.688752144575119,1.2307017922401429,-0.12499065697193146,634.4259521484375,-468.0888427734375,158.81828765869142,-4.291440725326538,2.013565182685852,-28.611141014099122,4822.473291015625,-9633.847265625,-1183.9940551757813,0.0,0.0,0.0,0.0,0.0,0.0
324,3.24,-1951.9893,864.4076,-1910.72,441.114,-1994.281,15.043244,7.10525220355386e-19,7.241005647716642e-19,-1.3366872754153933e-17,-1.3445931977184232e-15,1.7645456743408825e-15,3.531128823818813e-17,1.4379231971783923e-10,-5.534568567333587e-11,-8.375682092331971e-10,-1.3886854546285577e-07,-3.5042051260703034e-09,-2.2290824830406565e-08,0.6911390781402588,1.228356420993805,-0.11686957329511642,629.9716674804688,-465.9432037353516,159.21673736572265,-4.293408632278442,2.0381794929504395,-28.647004890441895,4824.428564453125,-9648.1814453125,-1177.0116943359376,0.0,0.0,0.0,0.0,0.0,0.0
325,3.25,-1940.4711,865.6811,-1907.88,441.595,-1994.6973,14.503198,1.8903505702512713e-18,8.478091063326953e-19,-2.0034876422542498e-17,-2.046194865445544e-15,2.4855176832585527e-15,-5.914885751451172e-17,1.9936584189084173e-10,-3.6040613202170667e-12,-1.505145319491419e-09,-2.313065508019463e-07,5.762218618921011e-10,-3.071961494072184e-08,0.6976599156856537,1.2272837162017822,-0.10689098387956619,626.4615661621094,-461.8142395019531,159.49677581787108,-4.288079309463501,2.075704836845398,-28.691016006469727,4828.55224609375,-9666.18251953125,-1182.6424438476563,0.0,0.0,0.0,0.0,0.0,0.0
328,3.28,-1905.5049,865.8101,-1896.49,440.767,-1993.0574,14.198644,8.333782302053567e-18,-2.0491033325526248e-19,-3.157118111032372e-17,-3.4246146203740993e-15,2.8834310402198127e-15,-8.203313612047196e-16,2.0934146915951856e-10,5.091338212137586e-10,-3.992225861004783e-09,-5.147800607119279e-07,3.872224052514639e-08,-3.0950285534459e-08,0.7469939112663269,1.2307806730270385,-0.20132041871547698,623.8081604003906,-427.48643493652344,159.78919982910156,-4.264140319824219,2.184358763694763,-28.764220237731934,4862.21240234375,-9704.6357421875,-1242.5811401367187,0.0,0.0,0.0,0.0,0.0,0.0
