frame,t_s,cadera_y_mm,cadera_z_mm,rodilla_y_mm,rodilla_z_mm,tobillo_y_mm,tobillo_z_mm
678,6.78,2063.1394,898.10944,2117.7,474.419,2063.2634,44.02566
679,6.79,2063.428,898.17664,2118.48,474.571,2063.5732,44.05486
680,6.8,2063.6748,898.16345,2119.39,474.678,2064.2776,44.008404
681,6.81,2064.1333,898.1258,2120.68,474.498,2063.919,43.964973
682,6.82,2064.7202,898.24194,2121.55,474.499,2063.9211,43.951786
683,6.83,2065.4053,898.32855,2122.13,474.488,2063.9136,44.0276
684,6.84,2066.2563,898.49835,2122.48,474.472,2063.7715,44.21087
685,6.85,2067.1711,898.5476,2122.49,474.487,2063.7732,44.440487
686,6.86,2068.073,898.70404,2122.4,474.58,2063.7253,44.58393
687,6.87,2068.891,898.8467,2122.56,474.614,2063.7815,44.66753
688,6.88,2069.6833,899.076,2122.42,474.729,2063.7915,44.734417
689,6.89,2070.5876,899.1415,2122.54,474.641,2063.9863,44.69047
690,6.9,2071.174,899.1926,2122.37,474.607,2063.8892,44.59086
691,6.91,2071.9724,899.24634,2122.36,474.51,2063.7227,44.567734
692,6.92,2072.392,899.2851,2122.06,474.653,2064.218,44.82925
693,6.93,2073.0063,899.17883,2122.32,474.556,2063.8584,44.98402
694,6.94,2073.4934,899.1971,2122.61,474.572,2063.9446,45.12951
695,6.95,2073.8887,899.2076,2122.79,474.713,2063.8928,45.350174
696,6.96,2074.3118,899.0695,2123.34,474.732,2063.8115,45.553516
697,6.97,2074.9778,899.0885,2124.17,474.872,2063.8445,45.710693
698,6.98,2075.2625,899.1271,2125.11,474.969,2063.945,45.986202
699,6.99,2075.7778,899.01855,2126.17,474.972,2064.163,46.15427
700,7.0,2076.454,898.8569,2127.02,474.976,2064.4402,46.362473
701,7.01,2076.8298,898.8217,2127.56,475.036,2064.717,46.522064
702,7.02,2077.3105,898.8714,2128.0,475.214,2066.4614,48.928658
703,7.03,2077.9653,898.82556,2128.74,475.313,2066.5723,49.19751
704,7.04,2078.9082,898.94293,2129.41,475.568,2066.245,49.511684
705,7.05,2079.2625,899.14484,2130.02,475.813,2066.5847,49.64666
706,7.06,2079.7854,899.2232,2130.62,476.01,2066.7556,49.900124
707,7.07,2080.0757,899.40955,2130.95,476.365,2066.5522,49.126217
708,7.08,2080.2307,899.686,2131.74,476.717,2067.3757,50.268734
709,7.09,2080.3865,899.9193,2132.28,476.973,2067.7676,49.343143
710,7.1,2080.4023,900.00757,2132.93,477.236,2068.354,48.79954
711,7.11,2080.3005,900.07574,2133.94,477.347,2068.5251,48.99987
712,7.12,2080.1477,900.0475,2135.2,477.324,2068.4197,49.188175
713,7.13,2080.0247,899.9045,2136.15,477.328,2068.6191,49.2356
714,7.14,2079.9456,899.4707,2137.25,477.071,2068.6597,49.15043
716,7.16,2079.6814,898.74854,2138.74,476.587,2068.609,48.95028
717,7.17,2079.9583,898.4547,2139.03,476.362,2069.061,49.740883
719,7.19,2080.8875,898.2466,2137.95,475.909,2068.856,49.085518
721,7.21,2082.2969,898.3453,2135.81,475.357,2067.5337,48.044086
722,7.22,2082.9436,898.4825,2134.99,475.103,2066.762,46.26675
724,7.24,2084.449,898.99506,2132.88,474.899,2066.5203,46.29789
725,7.25,2085.2808,899.1747,2132.21,474.711,2066.4082,45.926918
726,7.26,2086.3416,899.54663,2131.77,474.747,2065.4707,45.015144
727,7.27,2087.0823,899.7139,2131.5,474.676,2065.4465,44.799324
728,7.28,2087.7056,899.80133,2131.36,474.646,2066.3604,45.390297
729,7.29,2088.3752,899.78,2131.33,474.575,2066.3096,45.377483
730,7.3,2089.1506,899.80475,2131.46,474.529,2065.9277,45.48304
731,7.31,2089.7988,899.76984,2131.98,474.522,2066.013,45.58655
732,7.32,2090.568,899.74005,2132.24,474.463,2065.7778,44.57967
733,7.33,2091.3032,899.6992,2132.55,474.443,2065.9236,44.499874
734,7.34,2092.2285,899.7112,2132.88,474.413,2066.6948,45.34955
735,7.35,2093.2031,899.6912,2133.14,474.347,2066.7708,45.421486
736,7.36,2094.1157,899.64154,2133.32,474.27,2066.7505,45.45796
737,7.37,2095.0876,899.61365,2133.49,474.251,2066.7166,45.49315
738,7.38,2095.8345,899.6566,2133.67,474.276,2066.0276,44.653736
739,7.39,2096.6008,899.68726,2133.81,474.323,2065.9998,44.651848
740,7.4,2097.3987,899.7255,2133.9,474.343,2065.9868,44.712612
741,7.41,2098.1128,899.68964,2133.77,474.512,2067.38,45.647446
742,7.42,2098.8918,899.7329,2134.03,474.499,2067.403,45.691833
743,7.43,2099.7773,899.75183,2134.5,474.374,2066.9402,45.70089
744,7.44,2100.625,899.71204,2134.96,474.333,2066.9475,45.688507
745,7.45,2101.2957,899.6972,2135.4,474.342,2066.952,45.705128
746,7.46,2101.986,899.59863,2135.75,474.299,2067.0334,45.76624
747,7.47,2102.4414,899.51807,2136.44,474.36,2066.2769,45.071228
748,7.48,2102.864,899.5268,2137.03,474.457,2066.419,45.156498
749,7.49,2103.3594,899.5271,2137.38,474.536,2066.6345,45.255295
750,7.5,2103.9324,899.5358,2137.9,474.582,2067.359,46.12059
751,7.51,2104.5786,899.5544,2138.0,474.768,2068.179,46.18979
752,7.52,2105.0977,899.54614,2138.5,474.679,2067.5034,46.245308
753,7.53,2105.3953,899.48444,2138.72,474.695,2067.4543,46.29955
754,7.54,2105.7568,899.5198,2138.91,474.731,2067.4185,46.32589
755,7.55,2106.016,899.5332,2139.14,474.771,2067.4316,46.35918
756,7.56,2106.3667,899.50256,2139.31,474.756,2067.4375,46.444347
757,7.57,2106.587,899.51483,2139.49,474.786,2067.3684,46.502674
758,7.58,2106.821,899.5403,2139.63,474.839,2067.247,46.577145
759,7.59,2107.0671,899.5649,2139.4,475.011,2067.799,46.6019
760,7.6,2107.2947,899.5609,2139.81,474.858,2067.1577,46.636803
761,7.61,2107.5645,899.56354,2139.87,474.888,2067.151,46.674343
762,7.62,2107.8582,899.5601,2139.94,474.902,2067.1494,46.687813
763,7.63,2107.9517,899.55536,2139.7,475.029,2067.654,46.700447
764,7.64,2108.076,899.58344,2139.78,475.068,2067.6672,46.69942
765,7.65,2108.0635,899.62384,2139.82,475.102,2067.6335,46.768154
766,7.66,2107.9941,899.6804,2140.12,475.004,2067.301,46.760735
767,7.67,2107.9836,899.71045,2139.96,475.152,2067.8442,46.71465
768,7.68,2107.9968,899.7255,2140.1,475.176,2067.883,46.69898
769,7.69,2107.94,899.7559,2140.18,475.156,2067.0854,45.903408
771,7.71,2107.827,899.76294,2140.45,475.013,2066.5786,45.826675
773,7.73,2107.8408,899.9004,2140.31,475.094,2066.5496,45.748085
775,7.75,2107.7312,899.96844,2139.86,475.15,2066.4636,45.80648
777,7.77,2107.5708,900.1633,2139.56,475.356,2066.374,45.877853
778,7.78,2107.5696,900.2505,2139.39,475.452,2066.9756,46.762604
779,7.79,2107.3672,900.45337,2138.99,475.616,2067.1145,46.699337
780,7.8,2107.3684,900.58026,2138.8,475.668,2067.1118,46.72264
781,7.81,2107.344,900.6923,2138.71,475.777,2066.955,46.88378
782,7.82,2107.4558,900.6541,2138.82,475.751,2066.3533,46.077217
783,7.83,2107.4802,900.728,2138.77,475.773,2066.8606,46.93079
784,7.84,2107.4365,900.79846,2138.62,475.861,2066.8342,46.977264
785,7.85,2107.4143,900.85144,2138.52,475.916,2066.7957,46.988163
786,7.86,2107.3743,900.8963,2138.08,476.157,2067.5667,47.052246
787,7.87,2107.3174,900.9912,2138.24,476.047,2066.9727,47.050713
788,7.88,2107.485,900.96155,2138.16,476.047,2066.8884,47.087605
789,7.89,2107.471,901.00287,2138.07,476.038,2066.9934,47.03185
790,7.9,2107.4556,901.1777,2137.88,476.238,2066.7979,47.11337
791,7.91,2107.457,901.19403,2137.81,476.223,2066.7778,47.104534
792,7.92,2107.5283,901.29877,2137.62,476.247,2066.7368,47.066467
793,7.93,2107.5342,901.3068,2137.55,476.256,2066.6943,47.10623
794,7.94,2107.5403,901.3758,2137.49,476.298,2066.6963,47.09429
795,7.95,2107.6843,901.37384,2137.42,476.267,2066.8357,47.029957
796,7.96,2107.7393,901.41455,2137.31,476.249,2066.837,47.045837
797,7.97,2107.888,901.47363,2137.37,476.281,2066.6323,47.103622
798,7.98,2107.9788,901.5201,2137.29,476.281,2066.6174,47.1114
799,7.99,2108.0955,901.5773,2137.05,476.277,2066.6975,47.055958
800,8.0,2108.2712,901.568,2137.21,476.253,2066.4878,47.132618
801,8.01,2108.4614,901.60236,2137.08,476.267,2066.6514,47.050747
802,8.02,2109.0046,901.6825,2136.85,476.306,2066.721,47.046654
803,8.03,2109.1956,901.63007,2136.95,476.266,2065.8262,46.250813
804,8.04,2108.9568,901.5261,2137.03,476.155,2066.6277,47.024906
805,8.05,2109.147,901.5233,2137.02,476.108,2066.6196,46.94514
806,8.06,2109.2576,901.4796,2136.99,476.046,2066.6685,46.862682
807,8.07,2109.389,901.492,2136.98,476.062,2066.7375,46.845074
808,8.08,2109.561,901.45496,2136.64,476.221,2067.4246,46.82635
809,8.09,2109.516,901.3776,2136.97,475.962,2066.755,46.79882
810,8.1,2109.3855,901.2805,2137.02,475.878,2066.7478,46.772778
811,8.11,2109.5613,901.26245,2137.01,475.841,2066.675,46.75556
812,8.12,2109.656,901.2319,2137.03,475.814,2066.7725,46.724342
813,8.13,2109.8025,901.239,2137.04,475.838,2066.601,46.75561
814,8.14,2109.9558,901.1938,2137.06,475.762,2065.9746,45.9518
815,8.15,2110.1196,901.1591,2137.1,475.721,2066.5598,46.754837
816,8.16,2110.217,901.1267,2137.19,475.66,2066.6233,46.686916
817,8.17,2110.4,901.0948,2137.21,475.637,2066.5676,46.676167
818,8.18,2110.5596,901.06287,2137.22,475.601,2066.536,46.648674
819,8.19,2110.791,901.09814,2137.43,475.613,2066.5754,46.633053
820,8.2,2110.94,901.05334,2137.49,475.571,2066.4949,46.656483
821,8.21,2111.1072,901.0434,2137.56,475.542,2066.5513,46.608517
822,8.22,2111.3792,901.0484,2137.61,475.536,2066.4978,46.64544
823,8.23,2111.338,900.9559,2137.54,475.452,2066.4346,46.653233
825,8.25,2111.339,900.9048,2137.75,475.421,2066.4763,46.58782
826,8.26,2111.4246,900.91724,2137.8,475.427,2066.519,46.58651
