  0.0002 ,  0.0408 , -0.0001 , -1.6112 , -0.0078 ,  0.0000 ,
  0.1204 ,  0.0396 , -0.3161 , -0.8276 ,  0.1794 ,  0.3288 ,
 -0.0411 , -0.0817 , -0.1589 , -0.6467 ,  0.5742 ,  0.6522 ,
  0.1214 , -0.0814 ,  0.3182 , -1.4458 ,  0.2131 , -0.0014 ,
  0.0013 ,  0.0417 ,  0.4758 , -3.1756 , -1.2502 , -0.9811 ,
 -0.0403 ,  0.0002 , -0.0004 ,  0.0003 , -0.0629 ,  0.3252 ,
  0.0813 ,  0.0406 ,  0.1601 , -0.8348 , -1.7489 ,  0.3154 ,
  0.0809 , -0.0814 ,  0.3178 , -1.4462 ,  0.1483 , -0.3213 ,
  0.0000 ,  0.0000 ,  0.0000 ,  0.0000 ,  0.6223 ,  0.0000 ,
  0.0392 , -0.0823 , -0.3167 ,  0.9071 ,  0.6993 ,  0.6540 ,
 -0.0001 , -0.0812 ,  0.1588 , -2.9815 , -1.2282 ,  0.6487 ,
  0.0397 ,  0.0804 , -0.4757 , -0.8835 ,  0.0450 ,  0.3306 ,
  0.0813 , -0.0807 ,  0.4765 , -0.6622 ,  0.7694 , -0.0049 ,
  0.0406 ,  0.0001 ,  0.1590 , -0.0052 , -0.5587 ,  0.9739 ,
 -0.0407 , -0.1220 ,  0.1582 , -0.5970 , -0.0382 ,  0.6671 ,
  0.1205 , -0.0009 , -0.1574 ,  0.0039 , -1.6790 ,  0.0018 ,
  0.0816 ,  0.0005 ,  0.4767 , -1.5652 , -0.4942 ,  0.6451 ,
 -0.0806 ,  0.0004 , -0.0008 , -0.7742 , -1.3705 ,  0.3252 ,
  0.0404 , -0.0416 ,  0.3160 , -3.0761 , -0.5383 ,  0.3413 ,
 -0.0804 ,  0.0411 ,  0.1568 , -0.8435 ,  0.4822 ,  0.9590 ,
  0.0800 , -0.0415 , -0.1578 ,  0.0657 , -1.1117 ,  0.6522 ,
  0.0402 , -0.0409 ,  0.1594 , -0.7173 , -0.5496 ,  0.0025 ,
  0.0394 , -0.0418 ,  0.1576 ,  1.6287 , -1.7877 ,  0.0207 ,
  0.0008 ,  0.0818 ,  0.1585 , -0.1278 , -0.6372 ,  1.2992 ,
 -0.0403 ,  0.0002 , -0.0004 , -1.5494 , -0.0629 ,  0.3252 ,
 -0.0003 , -0.0003 , -0.1586 ,  1.5546 , -0.0007 ,  0.0018 ,
 -0.1212 ,  0.0003 , -0.1599 , -0.7690 , -1.4342 ,  0.0018 ,
 -0.0410 , -0.0004 , -0.3177 , -0.7648 , -0.0644 ,  0.0036 ,
  0.0009 ,  0.0414 ,  0.3172 , -0.8462 , -1.2510 ,  0.3217 ,
  0.0000 ,  0.0000 ,  0.0000 ,  1.5497 , -1.2446 ,  0.3252 ,
  0.0805 ,  0.0401 , -0.1579 , -1.6070 ,  0.1173 , -0.3235 ,
 -0.1617 , -0.0403 , -0.1602 ,  0.0677 , -0.2446 , -0.3234 ,
 -0.0817 , -0.0818 , -0.3179 ,  0.1334 , -0.1117 , -0.6469 ,
  0.0403 , -0.0816 ,  0.3177 , -1.4434 , -0.5365 , -0.6650 ,
 -0.0409 , -0.0409 , -0.1590 ,  0.8415 , -0.6782 ,  0.9775 ,
  0.1608 , -0.0011 , -0.1570 ,  0.7783 ,  1.4955 ,  0.6522 ,
 -0.0002 , -0.0408 ,  0.0001 , -0.7134 ,  0.0078 , -0.3253 ,
  0.0000 ,  0.0000 ,  0.0000 ,  1.5497 ,  0.6223 ,  0.0000 ,
  0.0001 , -0.0405 ,  0.1587 ,  0.0566 ,  0.0086 ,  0.3234 ,
  0.0002 ,  0.0408 , -0.0001 , -1.6112 , -0.6302 ,  0.0000 ,
 -0.0406 , -0.0001 , -0.1590 ,  1.5548 ,  0.5586 ,  1.3027 ,
 -0.0797 ,  0.0416 ,  0.4745 , -1.6265 , -0.1283 ,  0.9948 ,
  0.0407 ,  0.0813 ,  0.0003 ,  0.6516 ,  0.6696 , -0.3253 ,
 -0.0403 ,  0.0002 , -0.0004 ,  1.5500 , -0.6853 ,  0.6505 ,
  0.0810 ,  0.0811 ,  0.0007 ,  0.6512 ,  0.7325 ,  0.6504 ,
  0.0406 ,  0.0001 ,  0.1590 , -0.7802 ,  0.0637 ,  0.3234 ,
  0.0798 , -0.0822 , -0.1577 , -1.4226 ,  2.6296 ,  0.6522 ,
  0.0013 , -0.0395 ,  0.6347 ,  0.8162 ,  0.0128 , -0.3253 ,
  0.0407 , -0.0404 ,  0.3176 , -0.7217 ,  0.0742 , -0.0020 ,
  0.0403 , -0.0002 ,  0.0004 ,  1.5492 , -1.1817 , -0.6505 ,
  0.0412 ,  0.0817 ,  0.1592 , -0.1290 , -0.5709 ,  0.9992 ,
 -0.0405 , -0.0406 , -0.0003 ,  0.8366 , -0.6775 ,  0.6505 ,
  0.0810 , -0.0408 ,  0.3179 ,  1.6195 ,  0.1267 , -0.0006 ,
 -0.0810 , -0.0811 , -0.0007 ,  0.8984 ,  1.7565 ,  0.6505 ,
  0.0402 , -0.0413 ,  0.1585 , -2.2813 , -0.5453 , -0.0009 ,
 -0.0399 ,  0.0817 , -0.0006 ,  1.4270 , -0.0785 ,  0.0000 ,
  0.0405 , -0.0813 ,  0.3177 ,  0.8891 , -0.5441 , -0.3416 ,
  0.0395 , -0.0820 , -0.1581 , -0.6474 ,  0.0778 , -0.6487 ,
 -0.1611 ,  0.1635 ,  0.1554 , -1.0346 ,  0.3211 , -0.0025 ,
  0.0405 ,  0.0406 ,  0.0003 , -0.8367 , -1.1895 , -0.0000 ,
  0.0405 , -0.0406 ,  0.1594 ,  0.8360 ,  0.6866 ,  0.3242 ,
  0.0006 ,  0.0411 ,  0.1586 , -1.6162 , -0.6294 ,  0.6487 ,
  0.0395 ,  0.0396 , -0.4756 , -0.8220 , -0.5695 , -0.3199 ,
 -0.0008 , -0.0818 , -0.1585 ,  0.1278 ,  0.6371 ,  0.6522 ,
 -0.0404 ,  0.0406 , -0.1591 ,  0.7186 , -0.0715 ,  0.3270 ,
  0.0398 ,  0.0400 , -0.3170 ,  0.7228 , -0.5687 ,  0.0036 ,
 -0.0001 , -0.0812 ,  0.1588 ,  2.4425 ,  0.0164 , -0.0018 ,
 -0.0803 ,  0.1224 , -0.1597 , -0.1788 , -0.1500 , -0.3234 ,
  0.0404 , -0.0409 ,  0.1593 ,  1.6376 ,  0.6735 ,  0.3162 ,
 -0.0412 , -0.0412 , -0.3176 ,  0.0716 , -0.0566 , -0.9722 ,
  0.0006 ,  0.0411 ,  0.1586 , -0.0664 , -1.2517 ,  0.3234 ,
 -0.0412 , -0.0412 , -0.3176 ,  0.0716 , -0.0566 ,  0.3288 ,
 -0.0395 ,  0.0417 ,  0.3166 , -0.0694 ,  0.5506 , -0.0023 ,
 -0.0808 , -0.0404 , -0.0007 , -0.7128 ,  1.1265 ,  0.0000 ,
  0.0001 , -0.0405 ,  0.1587 ,  0.0566 ,  0.0086 ,  0.6487 ,
  0.1207 , -0.0413 ,  0.0013 ,  0.8352 ,  0.1966 , -0.0000 ,
 -0.0403 ,  0.0002 , -0.0004 , -0.7745 , -0.0629 ,  0.3252 ,
  0.0407 , -0.0809 ,  0.3179 ,  0.8919 ,  0.6989 ,  0.6353 ,
 -0.0396 ,  0.0414 ,  0.1580 ,  0.7066 , -0.6894 ,  0.3215 ,
  0.0403 , -0.0002 ,  0.0004 ,  1.5492 ,  0.6852 , -0.0000 ,
  0.0806 , -0.0004 ,  0.0008 , -0.7756 , -1.7412 ,  0.6504 ,
  0.0000 ,  0.0000 ,  0.0000 , -0.7748 , -1.8670 ,  0.3252 ,
 -0.0398 , -0.0804 ,  0.3172 ,  0.8930 ,  0.5738 ,  0.0015 ,
  0.0795 , -0.0825 , -0.3163 ,  0.1320 , -1.1047 ,  0.6540 ,
  0.0406 ,  0.0001 ,  0.1590 , -0.7802 , -1.8033 ,  0.3234 ,
  0.0002 ,  0.0408 , -0.0001 , -0.8363 ,  1.2367 ,  0.3252 ,
 -0.0407 , -0.0813 , -0.0003 , -0.6516 , -0.6697 , -0.6505 ,
  0.0799 , -0.0010 , -0.3165 ,  0.7839 ,  0.7466 , -0.3217 ,
  0.1202 , -0.0012 , -0.3161 , -0.7661 , -1.6797 ,  0.6540 ,
  0.0808 ,  0.0404 ,  0.0007 , -0.8370 ,  0.1180 , -0.0000 ,
 -0.1210 ,  0.0410 , -0.1599 ,  0.7193 , -0.1973 , -0.3234 ,
  0.0410 ,  0.0004 ,  0.3177 , -1.5599 ,  1.3089 ,  0.3217 ,
  0.0808 ,  0.0404 ,  0.0007 ,  0.7127 ,  0.1180 ,  0.3252 ,
 -0.0008 , -0.0818 , -0.1585 ,  1.6774 , -0.6075 , -0.3235 ,
 -0.0403 ,  0.0002 , -0.0004 , -2.3244 , -0.6853 , -0.3252 ,
  0.0399 , -0.0005 , -0.1582 ,  0.7793 , -1.1825 ,  0.6522 ,
  0.0410 ,  0.0004 ,  0.3177 , -0.0101 ,  1.9312 ,  0.3217 ,
  0.0406 ,  0.0001 ,  0.1590 ,  1.5444 ,  0.0637 ,  0.6487 ,
 -0.0006 , -0.0411 , -0.1586 , -1.4834 , -0.6153 , -0.9740 ,
 -0.0802 , -0.0392 ,  0.1585 ,  0.8335 ,  1.7445 , -0.0091 ,
 -0.0403 ,  0.0002 , -0.0004 ,  1.5500 ,  1.8039 ,  0.0000 ,
  0.0389 , -0.0827 ,  0.1577 ,  2.4763 , -1.1690 , -0.3062 ,
  0.0394 , -0.0416 , -0.3168 ,  0.0709 , -0.5531 ,  0.6540 ,
 -0.0001 , -0.0812 ,  0.1588 ,  1.6676 , -1.2282 , -0.6523 ,
 -0.0806 ,  0.0004 , -0.0008 ,  0.0007 , -0.7482 ,  0.3252 ,
 -0.0401 ,  0.0410 , -0.0005 , -1.6109 , -0.0707 ,  0.3252 ,
 -0.0406 , -0.0001 , -0.1590 ,  0.0052 ,  0.5586 , -0.6487 ,
  0.0397 , -0.0413 , -0.1582 ,  0.0660 ,  0.0700 ,  0.0018 ,
 -0.0406 ,  0.0412 ,  0.1579 , -1.6159 , -1.3126 , -0.0210 ,
 -0.0404 , -0.0406 ,  0.1567 , -1.5083 ,  0.5619 ,  0.0068 ,
  0.0802 , -0.0007 , -0.1578 , -0.7707 , -0.4972 , -0.9740 ,
  0.0000 ,  0.0000 ,  0.0000 , -0.7748 ,  0.6223 ,  0.9757 ,
  0.0003 ,  0.0003 ,  0.1586 , -1.5547 , -0.6216 , -0.0018 ,
 -0.0407 , -0.0813 , -0.0003 ,  0.1233 , -1.2920 , -0.9757 ,
  0.0808 ,  0.0404 ,  0.0007 ,  0.7127 , -1.1267 , -0.3253 ,
  0.0414 ,  0.0006 ,  0.6352 , -1.5644 , -1.1716 , -0.0001 ,
  0.0797 , -0.0418 , -0.3164 , -1.4792 ,  1.9990 ,  0.0036 ,
  0.0002 ,  0.0408 , -0.0001 , -0.8363 , -1.2525 ,  0.0000 ,
 -0.0797 ,  0.0417 ,  0.3167 , -0.0704 , -0.7541 ,  0.3327 ,
  0.1201 , -0.0824 , -0.1573 , -0.6481 ,  0.2036 , -0.3235 ,
  0.0401 , -0.0410 ,  0.0005 ,  0.8359 , -1.1739 ,  0.3252 ,
  0.0009 ,  0.0414 ,  0.3172 , -0.0712 , -0.6286 ,  0.3217 ,
  0.0002 ,  0.0408 , -0.0001 , -0.0615 ,  0.6144 , -0.3252 ,
  0.0809 , -0.0407 ,  0.1593 , -0.7230 ,  0.1385 , -0.6296 ,
  0.0798 , -0.0822 , -0.1577 ,  0.9019 , -0.4816 ,  0.0018 ,
  0.0002 ,  0.0408 , -0.0001 , -0.0615 ,  0.6144 ,  0.3252 ,
  0.0404 ,  0.0810 , -0.1584 , -0.1184 ,  0.6688 ,  0.3270 ,
  0.0805 ,  0.0401 , -0.1579 ,  0.7176 ,  1.3617 , -0.6487 ,
  0.0408 ,  0.0409 ,  0.1581 , -0.8414 ,  0.6761 , -0.0023 ,
  0.0401 , -0.0410 ,  0.0005 ,  1.6107 ,  0.0707 , -0.0000 ,
 -0.0392 ,  0.0011 ,  0.4755 , -2.3390 , -0.0607 ,  0.3199 ,
