"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"8.341666";"-10.70892";"64.81728";"18.22571";"-0.2426643";"11.38558";"45.70142";"-10.70892";"64.81728";"18.22571";"-0.2426643";"11.38558";"45.70142"
"16.68333";"-10.8093";"64.89871";"18.1123";"-0.2736931";"11.30288";"45.70858";"-10.8093";"64.89871";"18.1123";"-0.2736931";"11.30288";"45.70858"
"25.025";"-10.7954";"64.85331";"17.62872";"-0.4070473";"11.31101";"45.63668";"-10.7954";"64.85331";"17.62872";"-0.4070473";"11.31101";"45.63668"
"33.36666";"-10.74365";"64.85063";"17.63038";"-0.4030685";"11.35347";"45.6284";"-10.74365";"64.85063";"17.63038";"-0.4030685";"11.35347";"45.6284"
"41.70833";"-10.66301";"64.86765";"15.53486";"-0.4157143";"11.40554";"45.62383";"-10.66301";"64.86765";"15.53486";"-0.4157143";"11.40554";"45.62383"
"50.05";"-10.6365";"64.93576";"15.35035";"-0.4476738";"11.4013";"45.67532";"-10.6365";"64.93576";"15.35035";"-0.4476738";"11.4013";"45.67532"
"58.39167";"-10.62941";"64.99705";"14.7998";"-0.413517";"11.39172";"45.72512";"-10.62941";"64.99705";"14.7998";"-0.413517";"11.39172";"45.72512"
"66.73333";"-10.63791";"65.02471";"14.67322";"-0.4083366";"11.39083";"45.73617";"-10.63791";"65.02471";"14.67322";"-0.4083366";"11.39083";"45.73617"
"75.075";"-10.60194";"65.06049";"14.84196";"-0.395607";"11.41146";"45.72687";"-10.60194";"65.06049";"14.84196";"-0.395607";"11.41146";"45.72687"
"83.41666";"-10.55148";"65.0349";"14.25408";"-0.4372978";"11.46038";"45.693";"-10.55148";"65.0349";"14.25408";"-0.4372978";"11.46038";"45.693"
"91.75833";"-10.46183";"64.96417";"14.95412";"-0.4631805";"11.50765";"45.64342";"-10.46183";"64.96417";"14.95412";"-0.4631805";"11.50765";"45.64342"
"100.1";"-10.41658";"64.95169";"14.80017";"-0.4989967";"11.56416";"45.58926";"-10.41658";"64.95169";"14.80017";"-0.4989967";"11.56416";"45.58926"
"108.4417";"-10.33809";"64.93617";"14.06427";"-0.6097984";"11.63218";"45.56146";"-10.33809";"64.93617";"14.06427";"-0.6097984";"11.63218";"45.56146"
"116.7833";"-10.27281";"64.92531";"14.23359";"-0.6074829";"11.68328";"45.56102";"-10.27281";"64.92531";"14.23359";"-0.6074829";"11.68328";"45.56102"
"125.125";"-10.21902";"64.96805";"14.30355";"-0.4935989";"11.72998";"45.59719";"-10.21902";"64.96805";"14.30355";"-0.4935989";"11.72998";"45.59719"
"133.4667";"-10.18808";"65.06946";"14.27223";"-0.4509659";"11.73752";"45.66651";"-10.18808";"65.06946";"14.27223";"-0.4509659";"11.73752";"45.66651"
"141.8083";"-10.13037";"65.09066";"16.39449";"-0.470665";"11.78195";"45.68275";"-10.13037";"65.09066";"16.39449";"-0.470665";"11.78195";"45.68275"
"150.15";"-10.06782";"65.09229";"16.71352";"-0.3560448";"11.8378";"45.67406";"-10.06782";"65.09229";"16.71352";"-0.3560448";"11.8378";"45.67406"
"158.4917";"-10.02021";"65.1087";"17.92357";"-0.446373";"11.87248";"45.67287";"-10.02021";"65.1087";"17.92357";"-0.446373";"11.87248";"45.67287"
"166.8333";"-9.9808";"65.1071";"18.58232";"-0.4408073";"11.88462";"45.65224";"-9.9808";"65.1071";"18.58232";"-0.4408073";"11.88462";"45.65224"
"175.175";"-9.930717";"65.07887";"17.96004";"-0.5449829";"11.92777";"45.57984";"-9.930717";"65.07887";"17.96004";"-0.5449829";"11.92777";"45.57984"
"183.5167";"-9.877293";"65.0407";"17.946";"-0.5241623";"11.98105";"45.55138";"-9.877293";"65.0407";"17.946";"-0.5241623";"11.98105";"45.55138"
"191.8583";"-9.808896";"65.05714";"17.64638";"-0.5017433";"12.03767";"45.53891";"-9.808896";"65.05714";"17.64638";"-0.5017433";"12.03767";"45.53891"
"200.2";"-9.757501";"65.06517";"17.65036";"-0.4962387";"12.0676";"45.5455";"-9.757501";"65.06517";"17.65036";"-0.4962387";"12.0676";"45.5455"
"208.5417";"-9.725708";"65.07043";"16.95221";"-0.4565544";"12.09335";"45.55996";"-9.725708";"65.07043";"16.95221";"-0.4565544";"12.09335";"45.55996"
"216.8833";"-9.679924";"65.1124";"16.3193";"-0.4403076";"12.12298";"45.59902";"-9.679924";"65.1124";"16.3193";"-0.4403076";"12.12298";"45.59902"
"225.225";"-9.646687";"65.15964";"16.71702";"-0.5143242";"12.13337";"45.65295";"-9.646687";"65.15964";"16.71702";"-0.5143242";"12.13337";"45.65295"
"233.5667";"-9.623825";"65.16988";"18.50373";"-0.4506226";"12.16017";"45.66256";"-9.623825";"65.16988";"18.50373";"-0.4506226";"12.16017";"45.66256"
"241.9083";"-9.611588";"65.20488";"17.36681";"-0.3975525";"12.18662";"45.64975";"-9.611588";"65.20488";"17.36681";"-0.3975525";"12.18662";"45.64975"
"250.25";"-9.603278";"65.20792";"17.0324";"-0.4470863";"12.19255";"45.64817";"-9.603278";"65.20792";"17.0324";"-0.4470863";"12.19255";"45.64817"
"258.5917";"-9.570806";"65.23403";"17.21698";"-0.4443398";"12.20807";"45.65401";"-9.570806";"65.23403";"17.21698";"-0.4443398";"12.20807";"45.65401"
"266.9333";"-9.517631";"65.23367";"17.16714";"-0.4256935";"12.22874";"45.66182";"-9.517631";"65.23367";"17.16714";"-0.4256935";"12.22874";"45.66182"
"275.275";"-9.487307";"65.25763";"17.16577";"-0.4203682";"12.26486";"45.6711";"-9.487307";"65.25763";"17.16577";"-0.4203682";"12.26486";"45.6711"
"283.6167";"-9.452422";"65.26691";"17.16829";"-0.4260292";"12.29231";"45.68603";"-9.452422";"65.26691";"17.16829";"-0.4260292";"12.29231";"45.68603"
"291.9583";"-9.434264";"65.28508";"15.79093";"-0.4338608";"12.3119";"45.67968";"-9.434264";"65.28508";"15.79093";"-0.4338608";"12.3119";"45.67968"
"300.3";"-9.416715";"65.28418";"16.42639";"-0.4502869";"12.3189";"45.67586";"-9.416715";"65.28418";"16.42639";"-0.4502869";"12.3189";"45.67586"
"308.6417";"-9.392049";"65.28712";"17.59222";"-0.4456444";"12.33549";"45.66359";"-9.392049";"65.28712";"17.59222";"-0.4456444";"12.33549";"45.66359"
"316.9833";"-9.381137";"65.28403";"17.54375";"-0.4671555";"12.34294";"45.65695";"-9.381137";"65.28403";"17.54375";"-0.4671555";"12.34294";"45.65695"
