"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"0";"-11.22184";"64.24261";"18.62427";"-2.897278";"11.03508";"45.44364";"-11.22184";"64.24261";"18.62427";"-2.897278";"11.03508";"45.44364"
"8.341666";"-11.1626";"64.3217";"18.62427";"-2.897278";"11.11777";"45.52229";"-11.1626";"64.3217";"18.62427";"-2.897278";"11.11777";"45.52229"
"16.68333";"-11.12169";"64.33477";"18.62427";"-2.897278";"11.14585";"45.52908";"-11.12169";"64.33477";"18.62427";"-2.897278";"11.14585";"45.52908"
"25.025";"-11.08891";"64.34595";"18.62427";"-2.897278";"11.15563";"45.52863";"-11.08891";"64.34595";"18.62427";"-2.897278";"11.15563";"45.52863"
"33.36666";"-11.04069";"64.36601";"18.62427";"-2.897278";"11.20233";"45.52003";"-11.04069";"64.36601";"18.62427";"-2.897278";"11.20233";"45.52003"
"41.70833";"-10.99665";"64.40767";"18.62427";"-2.897278";"11.22067";"45.5355";"-10.99665";"64.40767";"18.62427";"-2.897278";"11.22067";"45.5355"
"50.05";"-10.98799";"64.44386";"18.62427";"-2.897278";"11.26572";"45.54413";"-10.98799";"64.44386";"18.62427";"-2.897278";"11.26572";"45.54413"
"58.39167";"-10.95287";"64.47148";"18.62427";"-2.897278";"11.27522";"45.56187";"-10.95287";"64.47148";"18.62427";"-2.897278";"11.27522";"45.56187"
"66.73333";"-10.90291";"64.48872";"18.62427";"-2.897278";"11.28178";"45.55785";"-10.90291";"64.48872";"18.62427";"-2.897278";"11.28178";"45.55785"
"75.075";"-10.86008";"64.49683";"18.62427";"-2.897278";"11.3176";"45.56268";"-10.86008";"64.49683";"18.62427";"-2.897278";"11.3176";"45.56268"
"83.41666";"-10.81649";"64.50247";"18.62427";"-2.897278";"11.35317";"45.5556";"-10.81649";"64.50247";"18.62427";"-2.897278";"11.35317";"45.5556"
"91.75833";"-10.77156";"64.51898";"18.62427";"-2.897278";"11.381";"45.53962";"-10.77156";"64.51898";"18.62427";"-2.897278";"11.381";"45.53962"
"100.1";"-10.72105";"64.52741";"18.62427";"-2.897278";"11.4296";"45.53284";"-10.72105";"64.52741";"18.62427";"-2.897278";"11.4296";"45.53284"
"108.4417";"-10.66478";"64.5444";"18.62427";"-2.897278";"11.45071";"45.5375";"-10.66478";"64.5444";"18.62427";"-2.897278";"11.45071";"45.5375"
"116.7833";"-10.62246";"64.56755";"18.62427";"-2.897278";"11.49011";"45.54445";"-10.62246";"64.56755";"18.62427";"-2.897278";"11.49011";"45.54445"
"125.125";"-10.58117";"64.60406";"18.62427";"-2.897278";"11.50872";"45.5594";"-10.58117";"64.60406";"18.62427";"-2.897278";"11.50872";"45.5594"
"133.4667";"-10.58808";"64.6294";"18.62427";"-2.897278";"11.52831";"45.57018";"-10.58808";"64.6294";"18.62427";"-2.897278";"11.52831";"45.57018"
"141.8083";"-10.53751";"64.66386";"18.62427";"-2.897278";"11.54659";"45.56934";"-10.53751";"64.66386";"18.62427";"-2.897278";"11.54659";"45.56934"
"150.15";"-10.49274";"64.65286";"18.62427";"-2.897278";"11.57224";"45.57017";"-10.49274";"64.65286";"18.62427";"-2.897278";"11.57224";"45.57017"
"158.4917";"-10.44873";"64.66242";"18.62427";"-2.897278";"11.6039";"45.55416";"-10.44873";"64.66242";"18.62427";"-2.897278";"11.6039";"45.55416"
