"Time";"Angle 2.o/0/X";"Angle 2.o/0/Y";"Angle 2.a/0/X";"Angle 2.a/0/Y";"Angle 2.b/0/X";"Angle 2.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 2/o/X";"Angle 2/o/Y";"Angle 2/a/X";"Angle 2/a/Y";"Angle 2/b/X";"Angle 2/b/Y"
"0";"4.583963";"25.86486";"10.1621";"5.676521";"10.87618";"27.57547";"1.386243";"41.586";"4.583963";"25.86486";"10.1621";"5.676521";"10.87618";"27.57547"
"8.341666";"5.029414";"25.74221";"10.38494";"5.550442";"10.8208";"27.48054";"1.921033";"41.35878";"5.029414";"25.74221";"10.38494";"5.550442";"10.8208";"27.48054"
"16.68333";"5.401418";"25.56813";"10.51634";"5.380074";"11.16474";"27.22276";"2.413357";"41.22724";"5.401418";"25.56813";"10.51634";"5.380074";"11.16474";"27.22276"
"25.025";"5.78278";"25.47239";"10.72429";"5.325569";"11.61287";"26.87563";"3.008139";"41.11157";"5.78278";"25.47239";"10.72429";"5.325569";"11.61287";"26.87563"
"33.36666";"6.236515";"25.4877";"11.01512";"5.294502";"12.05378";"26.80925";"3.569257";"41.07966";"6.236515";"25.4877";"11.01512";"5.294502";"12.05378";"26.80925"
"41.70833";"6.755525";"25.52699";"11.32266";"5.287209";"12.54671";"26.79935";"4.173296";"41.12008";"6.755525";"25.52699";"11.32266";"5.287209";"12.54671";"26.79935"
"50.05";"7.299134";"25.62324";"11.58652";"5.255234";"13.07894";"26.90734";"4.785231";"41.22325";"7.299134";"25.62324";"11.58652";"5.255234";"13.07894";"26.90734"
"58.39167";"7.904098";"25.6622";"11.74862";"5.2089";"13.60267";"27.03294";"5.519076";"41.29597";"7.904098";"25.6622";"11.74862";"5.2089";"13.60267";"27.03294"
"66.73333";"8.448269";"25.65132";"11.83972";"5.159561";"14.09706";"27.08093";"6.244255";"41.39618";"8.448269";"25.65132";"11.83972";"5.159561";"14.09706";"27.08093"
"75.075";"8.90113";"25.65568";"11.96344";"5.118931";"14.56876";"27.05315";"7.023986";"41.43191";"8.90113";"25.65568";"11.96344";"5.118931";"14.56876";"27.05315"
"83.41666";"9.344259";"25.62953";"12.11503";"5.046993";"15.03352";"26.92552";"7.714238";"41.42091";"9.344259";"25.62953";"12.11503";"5.046993";"15.03352";"26.92552"
"91.75833";"9.758691";"25.6177";"12.25607";"4.992935";"15.46319";"26.79148";"8.317849";"41.40525";"9.758691";"25.6177";"12.25607";"4.992935";"15.46319";"26.79148"
"100.1";"10.20901";"25.5719";"12.40296";"4.947701";"15.86207";"26.61371";"8.871044";"41.35488";"10.20901";"25.5719";"12.40296";"4.947701";"15.86207";"26.61371"
"108.4417";"10.59776";"25.51016";"12.54773";"4.943249";"16.21799";"26.44999";"9.43996";"41.32843";"10.59776";"25.51016";"12.54773";"4.943249";"16.21799";"26.44999"
"116.7833";"10.98465";"25.45952";"12.64731";"4.942139";"16.52892";"26.27434";"9.991293";"41.29201";"10.98465";"25.45952";"12.64731";"4.942139";"16.52892";"26.27434"
"125.125";"11.3377";"25.40596";"12.76001";"4.953941";"16.79745";"26.1388";"10.54097";"41.26698";"11.3377";"25.40596";"12.76001";"4.953941";"16.79745";"26.1388"
"133.4667";"11.67267";"25.40901";"12.85374";"4.982128";"17.13064";"26.03477";"11.04322";"41.24217";"11.67267";"25.40901";"12.85374";"4.982128";"17.13064";"26.03477"
"141.8083";"12.00016";"25.41117";"12.91532";"4.989292";"17.43764";"25.99846";"11.50122";"41.23727";"12.00016";"25.41117";"12.91532";"4.989292";"17.43764";"25.99846"
