"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"216.8833";"8.513108";"24.94817";"9.016367";"4.2556";"14.85658";"25.60147";"8.771258";"41.05622";"8.513108";"24.94817";"9.016367";"4.2556";"14.85658";"25.60147"
"225.225";"8.619369";"24.95922";"9.018643";"4.254375";"14.96268";"25.59634";"8.963702";"41.05984";"8.619369";"24.95922";"9.018643";"4.254375";"14.96268";"25.59634"
"233.5667";"8.70972";"24.94845";"9.018071";"4.245914";"15.03529";"25.58753";"9.128111";"41.04635";"8.70972";"24.94845";"9.018071";"4.245914";"15.03529";"25.58753"
"241.9083";"8.8079";"24.95934";"9.01924";"4.244709";"15.12049";"25.55482";"9.291455";"41.03913";"8.8079";"24.95934";"9.01924";"4.244709";"15.12049";"25.55482"
"250.25";"8.864387";"24.96184";"9.022564";"4.240704";"15.18437";"25.51973";"9.428905";"41.06207";"8.864387";"24.96184";"9.022564";"4.240704";"15.18437";"25.51973"
"258.5917";"8.966727";"24.95029";"9.023529";"4.239845";"15.25531";"25.50254";"9.563258";"41.0494";"8.966727";"24.95029";"9.023529";"4.239845";"15.25531";"25.50254"
"266.9333";"9.016116";"24.95223";"9.02459";"4.238701";"15.33433";"25.48404";"9.688604";"41.02797";"9.016116";"24.95223";"9.02459";"4.238701";"15.33433";"25.48404"
"275.275";"9.07595";"24.95494";"9.026124";"4.23745";"15.39356";"25.48055";"9.784626";"41.0466";"9.07595";"24.95494";"9.026124";"4.23745";"15.39356";"25.48055"
"283.6167";"9.160722";"24.94334";"9.029591";"4.240143";"15.46728";"25.47532";"9.918229";"41.03022";"9.160722";"24.94334";"9.029591";"4.240143";"15.46728";"25.47532"
"291.9583";"9.215861";"24.94772";"9.029567";"4.240154";"15.52876";"25.47042";"10.02599";"41.04861";"9.215861";"24.94772";"9.029567";"4.240154";"15.52876";"25.47042"
"300.3";"9.301207";"24.94885";"9.033265";"4.242897";"15.58871";"25.44858";"10.13037";"41.02812";"9.301207";"24.94885";"9.033265";"4.242897";"15.58871";"25.44858"
"308.6417";"9.381569";"24.93663";"9.034338";"4.24313";"15.6502";"25.42838";"10.26359";"41.00706";"9.381569";"24.93663";"9.034338";"4.24313";"15.6502";"25.42838"
"316.9833";"9.461917";"24.94509";"9.045107";"4.246151";"15.73244";"25.4123";"10.38739";"41.03278";"9.461917";"24.94509";"9.045107";"4.246151";"15.73244";"25.4123"
"325.325";"9.571619";"24.93222";"9.048334";"4.247925";"15.79122";"25.39961";"10.53332";"41.0191";"9.571619";"24.93222";"9.048334";"4.247925";"15.79122";"25.39961"
"333.6667";"9.656572";"24.94428";"9.061903";"4.252441";"15.88668";"25.39808";"10.66496";"40.99798";"9.656572";"24.94428";"9.061903";"4.252441";"15.88668";"25.39808"
"342.0083";"9.765494";"24.92561";"9.066814";"4.254772";"15.96763";"25.38551";"10.80765";"41.02432";"9.765494";"24.92561";"9.066814";"4.254772";"15.96763";"25.38551"
"350.35";"9.852849";"24.93676";"9.079749";"4.259171";"16.03827";"25.37866";"10.9442";"41.00967";"9.852849";"24.93676";"9.079749";"4.259171";"16.03827";"25.37866"
"358.6917";"9.957439";"24.92235";"9.086471";"4.263981";"16.12962";"25.35253";"11.09712";"40.99792";"9.957439";"24.92235";"9.086471";"4.263981";"16.12962";"25.35253"
"367.0333";"10.04036";"24.93243";"9.089485";"4.267906";"16.19846";"25.32185";"11.24768";"40.98405";"10.04036";"24.93243";"9.089485";"4.267906";"16.19846";"25.32185"
"375.375";"10.13736";"24.91698";"9.102132";"4.278358";"16.29509";"25.30978";"11.38025";"41.01273";"10.13736";"24.91698";"9.102132";"4.278358";"16.29509";"25.30978"
"383.7167";"10.22311";"24.92984";"9.11524";"4.2817";"16.37462";"25.29094";"11.53382";"41.00113";"10.22311";"24.92984";"9.11524";"4.2817";"16.37462";"25.29094"
"392.0583";"10.29108";"24.93576";"9.116594";"4.283474";"16.44792";"25.28292";"11.68776";"40.98771";"10.29108";"24.93576";"9.116594";"4.283474";"16.44792";"25.28292"
"400.4";"10.37659";"24.93171";"9.131542";"4.299759";"16.5412";"25.25623";"11.82784";"41.0153";"10.37659";"24.93171";"9.131542";"4.299759";"16.5412";"25.25623"
"408.7417";"10.44232";"24.94922";"9.132427";"4.303596";"16.61984";"25.24644";"11.94706";"41.00437";"10.44232";"24.94922";"9.132427";"4.303596";"16.61984";"25.24644"
"417.0833";"10.52159";"24.94765";"9.142944";"4.30838";"16.71219";"25.21618";"12.1032";"40.98979";"10.52159";"24.94765";"9.142944";"4.30838";"16.71219";"25.21618"
"425.425";"10.6129";"24.96818";"9.155117";"4.314663";"16.79329";"25.18219";"12.26428";"40.98408";"10.6129";"24.96818";"9.155117";"4.314663";"16.79329";"25.18219"
"433.7667";"10.71005";"24.96062";"9.173961";"4.332592";"16.89717";"25.1576";"12.42116";"41.01408";"10.71005";"24.96062";"9.173961";"4.332592";"16.89717";"25.1576"
"442.1083";"10.81114";"24.97659";"9.182856";"4.341064";"16.99839";"25.1227";"12.59986";"41.00455";"10.81114";"24.97659";"9.182856";"4.341064";"16.99839";"25.1227"
"450.45";"10.92351";"24.97484";"9.192382";"4.354984";"17.12577";"25.09039";"12.79503";"41.00047";"10.92351";"24.97484";"9.192382";"4.354984";"17.12577";"25.09039"
"458.7917";"11.02058";"24.99096";"9.217922";"4.377708";"17.23596";"25.07062";"12.96057";"40.97319";"11.02058";"24.99096";"9.217922";"4.377708";"17.23596";"25.07062"
"467.1333";"11.15446";"24.97838";"9.226057";"4.385498";"17.35344";"25.03684";"13.15117";"40.96904";"11.15446";"24.97838";"9.226057";"4.385498";"17.35344";"25.03684"
"475.475";"11.2412";"24.98627";"9.231434";"4.39106";"17.45498";"25.00776";"13.34261";"40.96003";"11.2412";"24.98627";"9.231434";"4.39106";"17.45498";"25.00776"
"483.8167";"11.36709";"24.98909";"9.257282";"4.412708";"17.57677";"24.96173";"13.55061";"40.94922";"11.36709";"24.98909";"9.257282";"4.412708";"17.57677";"24.96173"
"492.1583";"11.48904";"24.99941";"9.262389";"4.424976";"17.70382";"24.90746";"13.74454";"40.94307";"11.48904";"24.99941";"9.262389";"4.424976";"17.70382";"24.90746"
"500.5";"11.60802";"24.99132";"9.276325";"4.445065";"17.81203";"24.88395";"14.00321";"40.90049";"11.60802";"24.99132";"9.276325";"4.445065";"17.81203";"24.88395"
"508.8417";"11.75149";"24.97946";"9.287733";"4.452995";"17.93278";"24.85745";"14.20171";"40.89587";"11.75149";"24.97946";"9.287733";"4.452995";"17.93278";"24.85745"
"517.1833";"11.85236";"24.99733";"9.321027";"4.473194";"18.04635";"24.83398";"14.42518";"40.88482";"11.85236";"24.99733";"9.321027";"4.473194";"18.04635";"24.83398"
"525.525";"11.9972";"24.99341";"9.330793";"4.498013";"18.16534";"24.79786";"14.63314";"40.82872";"11.9972";"24.99341";"9.330793";"4.498013";"18.16534";"24.79786"
"533.8666";"12.11994";"24.98761";"9.36471";"4.514336";"18.27715";"24.74833";"14.84036";"40.81292";"12.11994";"24.98761";"9.36471";"4.514336";"18.27715";"24.74833"
"542.2083";"12.25256";"25.00003";"9.371665";"4.523605";"18.4096";"24.71601";"15.04096";"40.80376";"12.25256";"25.00003";"9.371665";"4.523605";"18.4096";"24.71601"
"550.55";"12.39165";"24.99974";"9.400208";"4.552982";"18.54058";"24.67836";"15.28368";"40.80488";"12.39165";"24.99974";"9.400208";"4.552982";"18.54058";"24.67836"
"558.8917";"12.53815";"24.99368";"9.408983";"4.56596";"18.67484";"24.64202";"15.49157";"40.79113";"12.53815";"24.99368";"9.408983";"4.56596";"18.67484";"24.64202"
"567.2333";"12.67535";"25.01104";"9.435547";"4.591484";"18.80182";"24.61992";"15.72558";"40.79778";"12.67535";"25.01104";"9.435547";"4.591484";"18.80182";"24.61992"
"575.575";"12.82012";"25.00736";"9.449918";"4.615524";"18.94548";"24.57401";"15.96899";"40.7918";"12.82012";"25.00736";"9.449918";"4.615524";"18.94548";"24.57401"
"583.9167";"12.97281";"25.009";"9.478289";"4.640484";"19.08583";"24.52736";"16.20945";"40.78789";"12.97281";"25.009";"9.478289";"4.640484";"19.08583";"24.52736"
"592.2584";"13.12374";"25.00559";"9.488953";"4.662144";"19.23112";"24.4869";"16.45501";"40.74513";"13.12374";"25.00559";"9.488953";"4.662144";"19.23112";"24.4869"
"600.6";"13.2782";"25.03416";"9.527832";"4.692318";"19.37943";"24.44307";"16.69212";"40.72721";"13.2782";"25.03416";"9.527832";"4.692318";"19.37943";"24.44307"
"608.9417";"13.43352";"25.02918";"9.544015";"4.709187";"19.53764";"24.40447";"16.94644";"40.73181";"13.43352";"25.02918";"9.544015";"4.709187";"19.53764";"24.40447"
"617.2833";"13.61892";"25.03024";"9.584653";"4.748543";"19.70128";"24.35697";"17.2466";"40.69202";"13.61892";"25.03024";"9.584653";"4.748543";"19.70128";"24.35697"
"625.625";"13.78725";"25.02961";"9.620454";"4.791168";"19.88733";"24.29553";"17.5077";"40.68047";"13.78725";"25.02961";"9.620454";"4.791168";"19.88733";"24.29553"
"633.9667";"13.97293";"25.03444";"9.649364";"4.825005";"20.04545";"24.26149";"17.87519";"40.62196";"13.97293";"25.03444";"9.649364";"4.825005";"20.04545";"24.26149"
"642.3083";"14.16383";"25.03561";"9.657014";"4.866512";"20.21655";"24.22365";"18.16732";"40.62749";"14.16383";"25.03561";"9.657014";"4.866512";"20.21655";"24.22365"
"650.65";"14.35008";"25.05154";"9.701885";"4.905758";"20.38816";"24.18299";"18.46734";"40.5716";"14.35008";"25.05154";"9.701885";"4.905758";"20.38816";"24.18299"
"658.9916";"14.54729";"25.05323";"9.742526";"4.950977";"20.57271";"24.13485";"18.76527";"40.5863";"14.54729";"25.05323";"9.742526";"4.950977";"20.57271";"24.13485"
"667.3333";"14.74877";"25.08457";"9.766946";"4.998581";"20.75509";"24.07692";"19.07182";"40.55206";"14.74877";"25.08457";"9.766946";"4.998581";"20.75509";"24.07692"
"675.675";"14.94485";"25.08637";"9.813819";"5.049744";"20.94512";"24.05031";"19.40628";"40.55022";"14.94485";"25.08637";"9.813819";"5.049744";"20.94512";"24.05031"
"684.0167";"15.16347";"25.12204";"9.83838";"5.119087";"21.13827";"24.02505";"19.70517";"40.52175";"15.16347";"25.12204";"9.83838";"5.119087";"21.13827";"24.02505"
"692.3583";"15.34482";"25.16365";"9.859008";"5.175613";"21.32876";"23.98501";"20.06273";"40.50829";"15.34482";"25.16365";"9.859008";"5.175613";"21.32876";"23.98501"
"700.7";"15.5713";"25.19179";"9.900805";"5.250195";"21.52765";"23.96561";"20.41363";"40.48301";"15.5713";"25.19179";"9.900805";"5.250195";"21.52765";"23.96561"
"709.0417";"15.81216";"25.23948";"9.95113";"5.31628";"21.72728";"23.9231";"20.76056";"40.50411";"15.81216";"25.23948";"9.95113";"5.31628";"21.72728";"23.9231"
"717.3834";"16.03827";"25.27772";"10.00547";"5.398891";"21.95053";"23.89168";"21.12605";"40.48969";"16.03827";"25.27772";"10.00547";"5.398891";"21.95053";"23.89168"
"725.725";"16.29489";"25.28681";"10.05039";"5.493801";"22.18274";"23.85951";"21.51668";"40.47546";"16.29489";"25.28681";"10.05039";"5.493801";"22.18274";"23.85951"
"734.0667";"16.54218";"25.33949";"10.10937";"5.583038";"22.40744";"23.83871";"21.98661";"40.43918";"16.54218";"25.33949";"10.10937";"5.583038";"22.40744";"23.83871"
"742.4083";"16.82523";"25.39433";"10.17525";"5.676498";"22.66424";"23.80878";"22.3991";"40.37961";"16.82523";"25.39433";"10.17525";"5.676498";"22.66424";"23.80878"
"750.75";"17.11738";"25.42151";"10.2452";"5.766712";"22.91209";"23.78443";"22.83445";"40.37115";"17.11738";"25.42151";"10.2452";"5.766712";"22.91209";"23.78443"
"759.0917";"17.41337";"25.47454";"10.30247";"5.871498";"23.16496";"23.76176";"23.27812";"40.36755";"17.41337";"25.47454";"10.30247";"5.871498";"23.16496";"23.76176"
"767.4333";"17.72011";"25.53322";"10.40818";"5.999115";"23.44427";"23.73813";"23.74135";"40.37266";"17.72011";"25.53322";"10.40818";"5.999115";"23.44427";"23.73813"
"775.775";"18.0535";"25.60918";"10.49528";"6.146763";"23.73326";"23.70733";"24.25091";"40.34522";"18.0535";"25.60918";"10.49528";"6.146763";"23.73326";"23.70733"
"784.1166";"18.43145";"25.70252";"10.61287";"6.300629";"24.04383";"23.69674";"24.7888";"40.3339";"18.43145";"25.70252";"10.61287";"6.300629";"24.04383";"23.69674"
"792.4583";"18.82275";"25.79217";"10.73497";"6.488434";"24.37951";"23.72215";"25.36456";"40.37736";"18.82275";"25.79217";"10.73497";"6.488434";"24.37951";"23.72215"
"800.8";"19.23257";"25.88961";"10.86195";"6.682953";"24.74433";"23.75379";"25.93208";"40.3747";"19.23257";"25.88961";"10.86195";"6.682953";"24.74433";"23.75379"
"809.1417";"19.65984";"26.0079";"11.01954";"6.890388";"25.13689";"23.79097";"26.52138";"40.39465";"19.65984";"26.0079";"11.01954";"6.890388";"25.13689";"23.79097"
"817.4833";"20.1113";"26.12822";"11.19296";"7.123508";"25.53674";"23.82588";"27.11728";"40.43279";"20.1113";"26.12822";"11.19296";"7.123508";"25.53674";"23.82588"
"825.825";"20.5875";"26.26783";"11.38559";"7.372807";"25.93172";"23.8804";"27.7908";"40.41593";"20.5875";"26.26783";"11.38559";"7.372807";"25.93172";"23.8804"
"834.1667";"21.08146";"26.40435";"11.59106";"7.666222";"26.3855";"23.93646";"28.50859";"40.46245";"21.08146";"26.40435";"11.59106";"7.666222";"26.3855";"23.93646"
"842.5084";"21.62471";"26.5775";"11.82962";"7.961636";"26.87305";"23.97479";"29.26681";"40.45815";"21.62471";"26.5775";"11.82962";"7.961636";"26.87305";"23.97479"
"850.85";"22.2051";"26.74491";"12.07685";"8.289068";"27.38589";"24.04395";"30.0659";"40.48596";"22.2051";"26.74491";"12.07685";"8.289068";"27.38589";"24.04395"
"859.1917";"22.80603";"26.93102";"12.37771";"8.634939";"27.91951";"24.12693";"30.88096";"40.49578";"22.80603";"26.93102";"12.37771";"8.634939";"27.91951";"24.12693"
"867.5333";"23.45733";"27.11887";"12.68413";"9.002857";"28.51446";"24.19401";"31.78443";"40.49794";"23.45733";"27.11887";"12.68413";"9.002857";"28.51446";"24.19401"
"875.875";"24.15841";"27.30786";"13.05203";"9.398464";"29.12911";"24.30263";"32.63617";"40.5582";"24.15841";"27.30786";"13.05203";"9.398464";"29.12911";"24.30263"
"884.2167";"24.85866";"27.53459";"13.45829";"9.916059";"29.79886";"24.39527";"33.6229";"40.57072";"24.85866";"27.53459";"13.45829";"9.916059";"29.79886";"24.39527"
"892.5583";"25.64215";"27.7684";"13.89102";"10.27208";"30.50326";"24.52275";"34.63166";"40.60336";"25.64215";"27.7684";"13.89102";"10.27208";"30.50326";"24.52275"
"900.9";"26.43803";"28.01232";"14.38411";"10.76015";"31.26731";"24.64699";"35.67941";"40.63945";"26.43803";"28.01232";"14.38411";"10.76015";"31.26731";"24.64699"
"909.2416";"27.32091";"28.28245";"14.86569";"11.29913";"32.08105";"24.78091";"36.78061";"40.66583";"27.32091";"28.28245";"14.86569";"11.29913";"32.08105";"24.78091"
"917.5833";"28.21759";"28.55335";"15.5287";"11.73408";"32.94226";"24.9346";"37.88184";"40.7584";"28.21759";"28.55335";"15.5287";"11.73408";"32.94226";"24.9346"
"925.925";"29.22192";"28.84841";"16.26962";"12.28356";"33.8742";"25.10034";"39.06898";"40.82883";"29.22192";"28.84841";"16.26962";"12.28356";"33.8742";"25.10034"
"934.2667";"30.20473";"29.13944";"16.89897";"12.70269";"34.85953";"25.27299";"40.24347";"40.91457";"30.20473";"29.13944";"16.89897";"12.70269";"34.85953";"25.27299"
"942.6083";"31.25202";"29.44238";"17.65099";"13.15677";"35.87492";"25.44851";"41.49754";"40.99639";"31.25202";"29.44238";"17.65099";"13.15677";"35.87492";"25.44851"
"950.95";"32.34257";"29.78562";"18.47431";"13.65968";"36.91753";"25.62434";"42.74069";"41.11117";"32.34257";"29.78562";"18.47431";"13.65968";"36.91753";"25.62434"
"959.2917";"33.40659";"30.0915";"19.48241";"13.98926";"37.98134";"25.80879";"44.02459";"41.23991";"33.40659";"30.0915";"19.48241";"13.98926";"37.98134";"25.80879"
