"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"141.8083";"8.557881";"25.19855";"9.403136";"5.214233";"14.18175";"25.99256";"8.249789";"41.25865";"8.557881";"25.19855";"9.403136";"5.214233";"14.18175";"25.99256"
"150.15";"8.770929";"25.18188";"9.439313";"5.219112";"14.4377";"25.94608";"8.627312";"41.25978";"8.770929";"25.18188";"9.439313";"5.219112";"14.4377";"25.94608"
"158.4917";"8.945889";"25.18826";"9.466107";"5.232101";"14.63603";"25.92261";"8.944677";"41.23235";"8.945889";"25.18826";"9.466107";"5.232101";"14.63603";"25.92261"
"166.8333";"9.077107";"25.19838";"9.468596";"5.231449";"14.80307";"25.92066";"9.196409";"41.23322";"9.077107";"25.19838";"9.468596";"5.231449";"14.80307";"25.92066"
"175.175";"9.184467";"25.18759";"9.472701";"5.232082";"14.95073";"25.90623";"9.403824";"41.22644";"9.184467";"25.18759";"9.472701";"5.232082";"14.95073";"25.90623"
"183.5167";"9.247095";"25.19258";"9.472124";"5.232803";"15.06477";"25.87677";"9.594792";"41.21712";"9.247095";"25.19258";"9.472124";"5.232803";"15.06477";"25.87677"
"191.8583";"9.308199";"25.16935";"9.478145";"5.233994";"15.15259";"25.82573";"9.781298";"41.21354";"9.308199";"25.16935";"9.478145";"5.233994";"15.15259";"25.82573"
"200.2";"9.398529";"25.17982";"9.478755";"5.228634";"15.224";"25.75212";"9.9334";"41.20634";"9.398529";"25.17982";"9.478755";"5.228634";"15.224";"25.75212"
"208.5417";"9.482703";"25.18197";"9.476429";"5.22559";"15.32204";"25.67329";"10.09274";"41.19735";"9.482703";"25.18197";"9.476429";"5.22559";"15.32204";"25.67329"
"216.8833";"9.586113";"25.1647";"9.482846";"5.216496";"15.38293";"25.62538";"10.27035";"41.18974";"9.586113";"25.1647";"9.482846";"5.216496";"15.38293";"25.62538"
"225.225";"9.673438";"25.16958";"9.481737";"5.210747";"15.48699";"25.60439";"10.43019";"41.22276";"9.673438";"25.16958";"9.481737";"5.210747";"15.48699";"25.60439"
"233.5667";"9.787432";"25.16054";"9.480347";"5.200481";"15.58336";"25.58072";"10.61257";"41.21055";"9.787432";"25.16054";"9.480347";"5.200481";"15.58336";"25.58072"
"241.9083";"9.887621";"25.16312";"9.480048";"5.198353";"15.69867";"25.57234";"10.80799";"41.20139";"9.887621";"25.16312";"9.480048";"5.198353";"15.69867";"25.57234"
"250.25";"10.02164";"25.15007";"9.488071";"5.175289";"15.80663";"25.57606";"10.9809";"41.19489";"10.02164";"25.15007";"9.488071";"5.175289";"15.80663";"25.57606"
"258.5917";"10.12454";"25.1399";"9.492217";"5.177711";"15.92302";"25.55869";"11.15758";"41.18952";"10.12454";"25.1399";"9.492217";"5.177711";"15.92302";"25.55869"
"266.9333";"10.22162";"25.13885";"9.494525";"5.175964";"16.01228";"25.53973";"11.31738";"41.16468";"10.22162";"25.13885";"9.494525";"5.175964";"16.01228";"25.53973"
"275.275";"10.31323";"25.12739";"9.496906";"5.175552";"16.10782";"25.53337";"11.46277";"41.14787";"10.31323";"25.12739";"9.496906";"5.175552";"16.10782";"25.53337"
"283.6167";"10.37375";"25.13367";"9.494135";"5.177231";"16.17279";"25.50746";"11.5886";"41.16808";"10.37375";"25.13367";"9.494135";"5.177231";"16.17279";"25.50746"
"291.9583";"10.42404";"25.14381";"9.494328";"5.18116";"16.23057";"25.48115";"11.73367";"41.15088";"10.42404";"25.14381";"9.494328";"5.18116";"16.23057";"25.48115"
"300.3";"10.49174";"25.15838";"9.497731";"5.183586";"16.31856";"25.46422";"11.85235";"41.13737";"10.49174";"25.15838";"9.497731";"5.183586";"16.31856";"25.46422"
"308.6417";"10.58157";"25.1468";"9.498343";"5.186878";"16.38354";"25.44851";"11.98994";"41.16524";"10.58157";"25.1468";"9.498343";"5.186878";"16.38354";"25.44851"
"316.9833";"10.66746";"25.16898";"9.502391";"5.193413";"16.47755";"25.41952";"12.14475";"41.15075";"10.66746";"25.16898";"9.502391";"5.193413";"16.47755";"25.41952"
"325.325";"10.77689";"25.15693";"9.504099";"5.195381";"16.56734";"25.41435";"12.29629";"41.13898";"10.77689";"25.15693";"9.504099";"5.195381";"16.56734";"25.41435"
"333.6667";"10.86931";"25.16866";"9.51054";"5.20153";"16.66236";"25.40061";"12.50472";"41.12021";"10.86931";"25.16866";"9.51054";"5.20153";"16.66236";"25.40061"
"342.0083";"10.97816";"25.16611";"9.513184";"5.203297";"16.76096";"25.40153";"12.5989";"41.15119";"10.97816";"25.16611";"9.513184";"5.203297";"16.76096";"25.40153"
"350.35";"11.07786";"25.17827";"9.519914";"5.206268";"16.84037";"25.37171";"12.76259";"41.1402";"11.07786";"25.17827";"9.519914";"5.206268";"16.84037";"25.37171"
"358.6917";"11.1868";"25.17131";"9.525051";"5.206635";"16.93759";"25.35178";"12.91716";"41.12082";"11.1868";"25.17131";"9.525051";"5.206635";"16.93759";"25.35178"
"367.0333";"11.25382";"25.19164";"9.531512";"5.209599";"16.99148";"25.31189";"13.11842";"41.09188";"11.25382";"25.19164";"9.531512";"5.209599";"16.99148";"25.31189"
"375.375";"11.34264";"25.18967";"9.537487";"5.212429";"17.0923";"25.30035";"13.2645";"41.07328";"11.34264";"25.18967";"9.537487";"5.212429";"17.0923";"25.30035"
"383.7167";"11.41072";"25.19482";"9.545573";"5.218941";"17.14952";"25.27207";"13.3751";"41.10954";"11.41072";"25.19482";"9.545573";"5.218941";"17.14952";"25.27207"
"392.0583";"11.48908";"25.21611";"9.551144";"5.224316";"17.20974";"25.25808";"13.52384";"41.09178";"11.48908";"25.21611";"9.551144";"5.224316";"17.20974";"25.25808"
"400.4";"11.57474";"25.21202";"9.559441";"5.231239";"17.30046";"25.24494";"13.57551";"41.12001";"11.57474";"25.21202";"9.559441";"5.231239";"17.30046";"25.24494"
"408.7417";"11.62879";"25.21431";"9.563988";"5.239231";"17.36588";"25.23333";"13.77207";"41.10532";"11.62879";"25.21431";"9.563988";"5.239231";"17.36588";"25.23333"
"417.0833";"11.72708";"25.214";"9.567258";"5.244545";"17.44453";"25.21025";"13.89816";"41.07984";"11.72708";"25.214";"9.567258";"5.244545";"17.44453";"25.21025"
"425.425";"11.82072";"25.22421";"9.580065";"5.257984";"17.526";"25.18879";"14.04742";"41.06628";"11.82072";"25.22421";"9.580065";"5.257984";"17.526";"25.18879"
"433.7667";"11.90388";"25.22135";"9.607762";"5.285252";"17.59959";"25.16881";"14.15986";"41.08474";"11.90388";"25.22135";"9.607762";"5.285252";"17.59959";"25.16881"
"442.1083";"11.98083";"25.22424";"9.604333";"5.283993";"17.701";"25.13371";"14.3105";"41.0642";"11.98083";"25.22424";"9.604333";"5.283993";"17.701";"25.13371"
"450.45";"12.06122";"25.23077";"9.606922";"5.286598";"17.76748";"25.11011";"14.46098";"41.04688";"12.06122";"25.23077";"9.606922";"5.286598";"17.76748";"25.11011"
"458.7917";"12.15543";"25.22762";"9.606851";"5.290882";"17.85197";"25.09943";"14.59936";"41.07705";"12.15543";"25.22762";"9.606851";"5.290882";"17.85197";"25.09943"
"467.1333";"12.23844";"25.23125";"9.613194";"5.30529";"17.93042";"25.05943";"14.74338";"41.05191";"12.23844";"25.23125";"9.613194";"5.30529";"17.93042";"25.05943"
"475.475";"12.33852";"25.22498";"9.619768";"5.30864";"18.00802";"25.05597";"14.89497";"41.0361";"12.33852";"25.22498";"9.619768";"5.30864";"18.00802";"25.05597"
"483.8167";"12.42484";"25.23092";"9.622666";"5.320087";"18.0942";"25.01997";"15.04278";"41.01746";"12.42484";"25.23092";"9.622666";"5.320087";"18.0942";"25.01997"
"492.1583";"12.53312";"25.22534";"9.633525";"5.327766";"18.18174";"25.01772";"15.19201";"41.04022";"12.53312";"25.22534";"9.633525";"5.327766";"18.18174";"25.01772"
"500.5";"12.62348";"25.23569";"9.661117";"5.355522";"18.28135";"24.97779";"15.35504";"41.02232";"12.62348";"25.23569";"9.661117";"5.355522";"18.28135";"24.97779"
"508.8417";"12.73045";"25.22673";"9.663059";"5.356453";"18.36297";"24.97046";"15.50975";"41.0064";"12.73045";"25.22673";"9.663059";"5.356453";"18.36297";"24.97046"
"517.1833";"12.81675";"25.23425";"9.667578";"5.365295";"18.44646";"24.93967";"15.70192";"40.99809";"12.81675";"25.23425";"9.667578";"5.365295";"18.44646";"24.93967"
"525.525";"12.92183";"25.22677";"9.675561";"5.373913";"18.5423";"24.90139";"15.85263";"40.98584";"12.92183";"25.22677";"9.675561";"5.373913";"18.5423";"24.90139"
"533.8666";"13.02427";"25.24072";"9.707508";"5.400269";"18.64778";"24.89148";"16.03876";"40.96866";"13.02427";"25.24072";"9.707508";"5.400269";"18.64778";"24.89148"
"542.2083";"13.14487";"25.24029";"9.707398";"5.405781";"18.74418";"24.8666";"16.22641";"40.96067";"13.14487";"25.24029";"9.707398";"5.405781";"18.74418";"24.8666"
"550.55";"13.26884";"25.24884";"9.747941";"5.438385";"18.84782";"24.84098";"16.42082";"40.9515";"13.26884";"25.24884";"9.747941";"5.438385";"18.84782";"24.84098"
"558.8917";"13.40878";"25.24764";"9.750379";"5.449936";"18.97461";"24.80353";"16.61436";"40.98063";"13.40878";"25.24764";"9.750379";"5.449936";"18.97461";"24.80353"
"567.2333";"13.53821";"25.24205";"9.765853";"5.487541";"19.10509";"24.76937";"16.83014";"40.92234";"13.53821";"25.24205";"9.765853";"5.487541";"19.10509";"24.76937"
"575.575";"13.67515";"25.2516";"9.804259";"5.496925";"19.24239";"24.76099";"17.06941";"40.92029";"13.67515";"25.2516";"9.804259";"5.496925";"19.24239";"24.76099"
"583.9167";"13.83306";"25.25149";"9.814926";"5.532795";"19.39358";"24.69873";"17.29992";"40.91525";"13.83306";"25.25149";"9.814926";"5.532795";"19.39358";"24.69873"
"592.2584";"14.01575";"25.25202";"9.854891";"5.543701";"19.53984";"24.65202";"17.54395";"40.90171";"14.01575";"25.25202";"9.854891";"5.543701";"19.53984";"24.65202"
"600.6";"14.18351";"25.24473";"9.868693";"5.577877";"19.69737";"24.60808";"17.86808";"40.85079";"14.18351";"25.24473";"9.868693";"5.577877";"19.69737";"24.60808"
"608.9417";"14.3699";"25.24415";"9.912302";"5.624401";"19.85573";"24.57764";"18.13415";"40.84404";"14.3699";"25.24415";"9.912302";"5.624401";"19.85573";"24.57764"
"617.2833";"14.5369";"25.23598";"9.938815";"5.638672";"20.00305";"24.51792";"18.42682";"40.79329";"14.5369";"25.23598";"9.938815";"5.638672";"20.00305";"24.51792"
"625.625";"14.73703";"25.23379";"9.977386";"5.687729";"20.18641";"24.46527";"18.71925";"40.79418";"14.73703";"25.23379";"9.977386";"5.687729";"20.18641";"24.46527"
"633.9667";"14.9109";"25.24208";"10.00145";"5.731392";"20.35698";"24.43505";"19.00869";"40.78046";"14.9109";"25.24208";"10.00145";"5.731392";"20.35698";"24.43505"
"642.3083";"15.10885";"25.24422";"10.03972";"5.77599";"20.5371";"24.39854";"19.31114";"40.75337";"15.10885";"25.24422";"10.03972";"5.77599";"20.5371";"24.39854"
"650.65";"15.30251";"25.26116";"10.07924";"5.825478";"20.70996";"24.35698";"19.65922";"40.72688";"15.30251";"25.26116";"10.07924";"5.825478";"20.70996";"24.35698"
"658.9916";"15.51065";"25.27673";"10.11166";"5.892269";"20.90029";"24.30931";"19.99545";"40.74372";"15.51065";"25.27673";"10.11166";"5.892269";"20.90029";"24.30931"
"667.3333";"15.72392";"25.31226";"10.16006";"5.954784";"21.10976";"24.27682";"20.32421";"40.71055";"15.72392";"25.31226";"10.16006";"5.954784";"21.10976";"24.27682"
"675.675";"15.93627";"25.35741";"10.20644";"6.033451";"21.30861";"24.2404";"20.68316";"40.69808";"15.93627";"25.35741";"10.20644";"6.033451";"21.30861";"24.2404"
"684.0167";"16.16007";"25.39354";"10.24923";"6.119629";"21.51391";"24.2271";"21.05296";"40.68481";"16.16007";"25.39354";"10.24923";"6.119629";"21.51391";"24.2271"
"692.3583";"16.3907";"25.43511";"10.29516";"6.208942";"21.72438";"24.21976";"21.44703";"40.68267";"16.3907";"25.43511";"10.29516";"6.208942";"21.72438";"24.21976"
"700.7";"16.62622";"25.48727";"10.3526";"6.311932";"21.94196";"24.19731";"21.82998";"40.6782";"16.62622";"25.48727";"10.3526";"6.311932";"21.94196";"24.19731"
"709.0417";"16.86105";"25.54836";"10.40132";"6.405663";"22.18034";"24.19636";"22.22981";"40.67693";"16.86105";"25.54836";"10.40132";"6.405663";"22.18034";"24.19636"
"717.3834";"17.15154";"25.60058";"10.46688";"6.5196";"22.4287";"24.19224";"22.65204";"40.68323";"17.15154";"25.60058";"10.46688";"6.5196";"22.4287";"24.19224"
"725.725";"17.42805";"25.66253";"10.5516";"6.633129";"22.68198";"24.17894";"23.09121";"40.69053";"17.42805";"25.66253";"10.5516";"6.633129";"22.68198";"24.17894"
"734.0667";"17.71554";"25.72632";"10.62078";"6.764812";"22.92868";"24.16927";"23.54306";"40.70358";"17.71554";"25.72632";"10.62078";"6.764812";"22.92868";"24.16927"
"742.4083";"18.02442";"25.81045";"10.7088";"6.907375";"23.208";"24.1627";"24.03102";"40.6883";"18.02442";"25.81045";"10.7088";"6.907375";"23.208";"24.1627"
"750.75";"18.35956";"25.86825";"10.79777";"7.043705";"23.491";"24.15298";"24.51742";"40.70704";"18.35956";"25.86825";"10.79777";"7.043705";"23.491";"24.15298"
"759.0917";"18.69567";"25.96495";"10.89315";"7.195305";"23.78384";"24.15842";"25.02795";"40.69656";"18.69567";"25.96495";"10.89315";"7.195305";"23.78384";"24.15842"
"767.4333";"19.05082";"26.06361";"11.0094";"7.379951";"24.11185";"24.16423";"25.58822";"40.70966";"19.05082";"26.06361";"11.0094";"7.379951";"24.11185";"24.16423"
"775.775";"19.44386";"26.17171";"11.16266";"7.581783";"24.46406";"24.17017";"26.17729";"40.74072";"19.44386";"26.17171";"11.16266";"7.581783";"24.46406";"24.17017"
"784.1166";"19.885";"26.277";"11.29892";"7.796612";"24.84723";"24.19346";"26.80162";"40.7388";"19.885";"26.277";"11.29892";"7.796612";"24.84723";"24.19346"
"792.4583";"20.35631";"26.40442";"11.45198";"8.034176";"25.25482";"24.23018";"27.45121";"40.75717";"20.35631";"26.40442";"11.45198";"8.034176";"25.25482";"24.23018"
"800.8";"20.8248";"26.54649";"11.63935";"8.301273";"25.66861";"24.26454";"28.09002";"40.80667";"20.8248";"26.54649";"11.63935";"8.301273";"25.66861";"24.26454"
"809.1417";"21.3392";"26.69183";"11.84595";"8.585918";"26.12079";"24.32487";"28.83945";"40.79604";"21.3392";"26.69183";"11.84595";"8.585918";"26.12079";"24.32487"
"817.4833";"21.87729";"26.8436";"12.05856";"8.89179";"26.63094";"24.37774";"29.61103";"40.81236";"21.87729";"26.8436";"12.05856";"8.89179";"26.63094";"24.37774"
"825.825";"22.47396";"27.03396";"12.31947";"9.227451";"27.14572";"24.43273";"30.43208";"40.82248";"22.47396";"27.03396";"12.31947";"9.227451";"27.14572";"24.43273"
"834.1667";"23.07508";"27.1851";"12.60925";"9.573845";"27.70072";"24.50405";"31.28454";"40.84844";"23.07508";"27.1851";"12.60925";"9.573845";"27.70072";"24.50405"
"842.5084";"23.74009";"27.37376";"12.95005";"9.961817";"28.29535";"24.57401";"32.20503";"40.84241";"23.74009";"27.37376";"12.95005";"9.961817";"28.29535";"24.57401"
"850.85";"24.44775";"27.56683";"13.29869";"10.35857";"28.90468";"24.64906";"33.19426";"40.85637";"24.44775";"27.56683";"13.29869";"10.35857";"28.90468";"24.64906"
"859.1917";"25.20079";"27.75929";"13.70694";"10.80423";"29.61528";"24.74832";"34.20171";"40.85629";"25.20079";"27.75929";"13.70694";"10.80423";"29.61528";"24.74832"
"867.5333";"26.00685";"27.97863";"14.26776";"11.30434";"30.32394";"24.84538";"35.28301";"40.88296";"26.00685";"27.97863";"14.26776";"11.30434";"30.32394";"24.84538"
"875.875";"26.86359";"28.22626";"14.70046";"11.76429";"31.12871";"24.95448";"36.41113";"40.88581";"26.86359";"28.22626";"14.70046";"11.76429";"31.12871";"24.95448"
"884.2167";"27.78547";"28.48503";"15.27305";"12.29225";"31.96828";"25.10158";"37.54721";"40.93103";"27.78547";"28.48503";"15.27305";"12.29225";"31.96828";"25.10158"
"892.5583";"28.75776";"28.75526";"15.87623";"12.88499";"32.88325";"25.24683";"38.75494";"40.94991";"28.75776";"28.75526";"15.87623";"12.88499";"32.88325";"25.24683"
"900.9";"29.81489";"29.0503";"16.61058";"13.35267";"33.87173";"25.39248";"40.06257";"40.98914";"29.81489";"29.0503";"16.61058";"13.35267";"33.87173";"25.39248"
"909.2416";"30.89534";"29.35048";"17.28016";"13.86943";"34.91028";"25.56836";"41.35766";"41.07746";"30.89534";"29.35048";"17.28016";"13.86943";"34.91028";"25.56836"
"917.5833";"32.02863";"29.65574";"18.28197";"14.45869";"36.01954";"25.74324";"42.69986";"41.16136";"32.02863";"29.65574";"18.28197";"14.45869";"36.01954";"25.74324"
"925.925";"33.20954";"30.00529";"19.10383";"14.83424";"37.14373";"25.93962";"44.0394";"41.2601";"33.20954";"30.00529";"19.10383";"14.83424";"37.14373";"25.93962"
