"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Trajectory 1/0/X";"Trajectory 1/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"191.8583";"34.6967";"30.82502";"24.79482";"12.34605";"39.20847";"27.81532";"42.3675";"44.07028";"34.6967";"30.82502";"24.79482";"12.34605";"39.20847";"27.81532"
"200.2";"36.04189";"30.5847";"26.58604";"11.948";"40.63019";"27.78032";"43.29275";"44.08212";"36.04189";"30.5847";"26.58604";"11.948";"40.63019";"27.78032"
"208.5417";"37.38117";"30.36175";"28.57628";"11.54995";"42.03956";"27.75734";"44.19902";"44.08641";"37.38117";"30.36175";"28.57628";"11.54995";"42.03956";"27.75734"
"216.8833";"38.72653";"30.05923";"30.56653";"11.1519";"43.43631";"27.74173";"45.1062";"44.08906";"38.72653";"30.05923";"30.56653";"11.1519";"43.43631";"27.74173"
"225.225";"40.10617";"29.89862";"32.55677";"10.75385";"44.80705";"27.71424";"45.97214";"44.08554";"40.10617";"29.89862";"32.55677";"10.75385";"44.80705";"27.71424"
"233.5667";"41.46659";"29.69541";"34.54702";"10.35581";"46.21035";"27.74052";"46.83391";"44.08128";"41.46659";"29.69541";"34.54702";"10.35581";"46.21035";"27.74052"
"241.9083";"42.79443";"29.50928";"36.53726";"9.957758";"47.55525";"27.78564";"47.71149";"44.0592";"42.79443";"29.50928";"36.53726";"9.957758";"47.55525";"27.78564"
"250.25";"44.18066";"29.31288";"38.72653";"9.559708";"48.91963";"27.82087";"48.54372";"44.02964";"44.18066";"29.31288";"38.72653";"9.559708";"48.91963";"27.82087"
"258.5917";"45.52264";"29.13784";"40.71677";"9.161659";"50.27571";"27.8531";"49.40859";"44.00282";"45.52264";"29.13784";"40.71677";"9.161659";"50.27571";"27.8531"
"266.9333";"46.80772";"28.98571";"42.70702";"8.763611";"51.61001";"27.90178";"50.23015";"43.99389";"46.80772";"28.98571";"42.70702";"8.763611";"51.61001";"27.90178"
"275.275";"48.1265";"28.84841";"44.71852";"8.588491";"52.90083";"28.00057";"51.04389";"43.95973";"48.1265";"28.84841";"44.71852";"8.588491";"52.90083";"28.00057"
"283.6167";"49.4384";"28.71545";"46.70544";"8.396914";"54.19801";"28.0815";"51.83041";"43.94861";"49.4384";"28.71545";"46.70544";"8.396914";"54.19801";"28.0815"
"291.9583";"50.64241";"28.6257";"48.62064";"8.243418";"55.44074";"28.18766";"52.57865";"43.91869";"50.64241";"28.6257";"48.62064";"8.243418";"55.44074";"28.18766"
"300.3";"51.87305";"28.51785";"50.50969";"8.144367";"56.67422";"28.28636";"53.28831";"43.91214";"51.87305";"28.51785";"50.50969";"8.144367";"56.67422";"28.28636"
"308.6417";"53.03897";"28.44226";"52.36709";"8.038904";"57.84011";"28.40363";"53.99058";"43.86663";"53.03897";"28.44226";"52.36709";"8.038904";"57.84011";"28.40363"
"316.9833";"54.18999";"28.38341";"54.15867";"8.003458";"59.00389";"28.51629";"54.64333";"43.82391";"54.18999";"28.38341";"54.15867";"8.003458";"59.00389";"28.51629"
"325.325";"55.2837";"28.31248";"55.92966";"7.982052";"60.11228";"28.6557";"55.28645";"43.8004";"55.2837";"28.31248";"55.92966";"7.982052";"60.11228";"28.6557"
"333.6667";"56.37724";"28.26626";"57.63562";"7.984703";"61.20152";"28.77503";"55.9014";"43.75609";"56.37724";"28.26626";"57.63562";"7.984703";"61.20152";"28.77503"
"342.0083";"57.42878";"28.23213";"59.29082";"8.016563";"62.24611";"28.91234";"56.52197";"43.72133";"57.42878";"28.23213";"59.29082";"8.016563";"62.24611";"28.91234"
"350.35";"58.44785";"28.18892";"60.9265";"8.08346";"63.25799";"29.04667";"57.12325";"43.66683";"58.44785";"28.18892";"60.9265";"8.08346";"63.25799";"29.04667"
"358.6917";"59.4593";"28.16948";"62.46275";"8.131395";"64.24862";"29.18996";"57.71349";"43.61615";"59.4593";"28.16948";"62.46275";"8.131395";"64.24862";"29.18996"
"367.0333";"60.41781";"28.1236";"63.96816";"8.235304";"65.201";"29.32861";"58.30179";"43.5753";"60.41781";"28.1236";"63.96816";"8.235304";"65.201";"29.32861"
"375.375";"61.37423";"28.12296";"65.40778";"8.319025";"66.1117";"29.44791";"58.90125";"43.5296";"61.37423";"28.12296";"65.40778";"8.319025";"66.1117";"29.44791"
"383.7167";"62.27091";"28.11707";"66.74296";"8.392857";"67.02238";"29.57944";"59.49723";"43.47305";"62.27091";"28.11707";"66.74296";"8.392857";"67.02238";"29.57944"
"392.0583";"63.19898";"28.10901";"68.06028";"8.469349";"67.86092";"29.67485";"60.08186";"43.42761";"63.19898";"28.10901";"68.06028";"8.469349";"67.86092";"29.67485"
"400.4";"64.04891";"28.10316";"69.26342";"8.537193";"68.69455";"29.77347";"60.67466";"43.37907";"64.04891";"28.10316";"69.26342";"8.537193";"68.69455";"29.77347"
"408.7417";"64.88245";"28.08379";"70.35699";"8.596655";"69.49203";"29.83723";"61.29197";"43.33332";"64.88245";"28.08379";"70.35699";"8.596655";"69.49203";"29.83723"
"417.0833";"65.69104";"28.06932";"71.38826";"8.653942";"70.24975";"29.8806";"61.89415";"43.27282";"65.69104";"28.06932";"71.38826";"8.653942";"70.24975";"29.8806"
"425.425";"66.46597";"28.03747";"72.33953";"8.666624";"70.98251";"29.91967";"62.54144";"43.2137";"66.46597";"28.03747";"72.33953";"8.666624";"70.98251";"29.91967"
"433.7667";"67.20398";"27.99846";"73.16519";"8.66411";"71.67635";"29.91715";"63.15909";"43.16328";"67.20398";"27.99846";"73.16519";"8.66411";"71.67635";"29.91715"
"442.1083";"67.87972";"27.92347";"73.93298";"8.605791";"72.34057";"29.88033";"63.7918";"43.07";"67.87972";"27.92347";"73.93298";"8.605791";"72.34057";"29.88033"
"450.45";"68.54382";"27.87643";"74.58749";"8.548721";"72.97003";"29.82411";"64.41512";"42.9885";"68.54382";"27.87643";"74.58749";"8.548721";"72.97003";"29.82411"
"458.7917";"69.18898";"27.77421";"75.19202";"8.451275";"73.56385";"29.71941";"65.03381";"42.92768";"69.18898";"27.77421";"75.19202";"8.451275";"73.56385";"29.71941"
"467.1333";"69.76842";"27.6755";"75.66837";"8.330286";"74.10594";"29.61637";"65.67476";"42.82382";"69.76842";"27.6755";"75.66837";"8.330286";"74.10594";"29.61637"
"475.475";"70.3342";"27.57719";"76.11329";"8.174141";"74.63258";"29.48812";"66.28068";"42.74677";"70.3342";"27.57719";"76.11329";"8.174141";"74.63258";"29.48812"
"483.8167";"70.83443";"27.45255";"76.47079";"7.972504";"75.13309";"29.31001";"66.90904";"42.64397";"70.83443";"27.45255";"76.47079";"7.972504";"75.13309";"29.31001"
"492.1583";"71.31722";"27.31817";"76.73878";"7.813847";"75.60966";"29.11499";"67.50769";"42.55306";"71.31722";"27.31817";"76.73878";"7.813847";"75.60966";"29.11499"
"500.5";"71.76293";"27.16651";"76.94879";"7.593712";"76.03207";"28.89315";"68.1036";"42.4169";"71.76293";"27.16651";"76.94879";"7.593712";"76.03207";"28.89315"
"508.8417";"72.18496";"27.01016";"77.0976";"7.319286";"76.41837";"28.65083";"68.66005";"42.30663";"72.18496";"27.01016";"77.0976";"7.319286";"76.41837";"28.65083"
"517.1833";"72.56887";"26.82118";"77.22653";"7.101055";"76.77882";"28.39495";"69.21845";"42.15923";"72.56887";"26.82118";"77.22653";"7.101055";"76.77882";"28.39495"
