  0.0405 ,  0.0406 ,  0.0003 , -0.8367 ,  0.0551 ,  0.3252 ,
 -0.0815 , -0.0410 , -0.3180 , -1.4778 , -0.1195 , -0.3217 ,
 -0.0003 ,  0.0809 , -0.3174 , -1.6629 ,  0.6051 , -0.3217 ,
  0.0407 ,  0.0813 ,  0.0003 , -0.8982 ,  0.0473 ,  0.3252 ,
 -0.0800 , -0.0388 ,  0.3169 ,  0.8217 ,  1.7539 ,  1.6000 ,
 -0.0008 ,  0.0398 , -0.4760 ,  0.7280 ,  1.2344 ,  0.0053 ,
  0.0008 ,  0.0818 ,  0.1585 , -1.6777 ,  0.6074 , -0.0018 ,
  0.0807 ,  0.0808 , -0.1580 , -0.1187 ,  0.7317 ,  1.3027 ,
  0.0409 ,  0.1221 ,  0.0002 , -0.1847 ,  1.2841 ,  0.3252 ,
 -0.0014 , -0.0012 , -0.6346 , -0.7553 ,  2.4860 , -0.3181 ,
 -0.0812 ,  0.0810 , -0.4769 , -0.1076 ,  0.4786 ,  0.3306 ,
  0.0392 , -0.0011 , -0.4755 ,  0.7892 ,  0.0607 ,  0.0053 ,
 -0.0007 , -0.0006 , -0.3173 ,  0.7846 ,  1.2430 ,  0.0036 ,
  0.0801 ,  0.0398 , -0.3165 , -0.0524 , -0.5058 ,  0.6540 ,
 -0.0006 ,  0.0806 , -0.4761 , -0.8831 ,  1.8489 ,  0.6558 ,
  0.0400 ,  0.0807 , -0.3170 , -0.1135 ,  1.9127 ,  0.0036 ,
 -0.0008 ,  0.0398 , -0.4760 , -0.8217 ,  1.2344 ,  0.0053 ,
 -0.0400 ,  0.0409 ,  0.1577 , -0.8469 , -0.0693 ,  0.0014 ,
  0.0803 ,  0.0805 , -0.3166 , -0.1138 ,  0.7310 , -0.3217 ,
  0.1208 ,  0.1211 , -0.3163 ,  0.5992 ,  2.0305 , -0.3217 ,
  0.0402 ,  0.1215 , -0.3171 , -2.4997 ,  1.2825 ,  0.3288 ,
  0.0401 , -0.0410 ,  0.0005 , -2.2637 ,  0.0707 , -0.0000 ,
 -0.0006 ,  0.0806 , -0.4761 ,  0.6666 ,  1.8489 ,  0.3306 ,
  0.0395 ,  0.0396 , -0.4756 , -2.3719 , -0.5695 ,  0.6558 ,
  0.0403 , -0.0002 ,  0.0004 , -0.7752 ,  0.0629 ,  0.3252 ,
  0.0808 ,  0.0404 ,  0.0007 ,  0.7127 ,  2.6070 , -0.0000 ,
  0.2008 , -0.0016 , -0.3152 , -1.5417 , -0.3092 ,  0.3288 ,
 -0.1214 ,  0.0407 , -0.3186 , -1.6004 , -0.1981 ,  0.0036 ,
  0.0404 ,  0.0810 , -0.1584 , -0.8932 ,  0.6688 ,  0.6522 ,
  0.0002 ,  0.0408 , -0.0001 , -0.8363 , -0.0078 ,  0.3252 ,
  0.0797 , -0.0418 , -0.3164 ,  0.0705 ,  0.1321 , -0.3217 ,
  0.0801 ,  0.0398 , -0.3165 , -1.6022 ,  1.3610 ,  0.3288 ,
  0.0406 ,  0.1218 , -0.1585 , -0.1798 ,  0.6610 ,  0.3270 ,
  0.0805 ,  0.0401 , -0.1579 , -3.1567 ,  2.6064 ,  1.3027 ,
  0.1198 , -0.0015 , -0.4747 , -1.5361 ,  2.0532 ,  0.6558 ,
 -0.0008 ,  0.0398 , -0.4760 , -0.0468 ,  1.8568 ,  0.0053 ,
 -0.0007 , -0.0006 , -0.3173 , -1.5400 ,  0.6208 ,  0.6541 ,
 -0.0812 , -0.0407 , -0.1594 , -0.7078 , -0.1188 ,  0.6522 ,
 -0.0809 ,  0.0001 , -0.1594 ,  0.0056 ,  1.7402 , -0.3234 ,
