"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"0";"-287.4941";"-71.78156";"-68.46899";"-298.7697";"-146.2881";"-17.0282";"-287.4941";"-71.78156";"-68.46899";"-298.7697";"-146.2881";"-17.0282"
"8.341666";"-286.9474";"-72.15906";"-68.09424";"-298.9187";"-145.9771";"-16.99872";"-286.9474";"-72.15906";"-68.09424";"-298.9187";"-145.9771";"-16.99872"
"16.68333";"-286.9057";"-72.18036";"-68.79443";"-299.3873";"-145.9178";"-17.005";"-286.9057";"-72.18036";"-68.79443";"-299.3873";"-145.9178";"-17.005"
"25.025";"-286.8835";"-72.18591";"-70.0415";"-299.0107";"-145.7736";"-17.01013";"-286.8835";"-72.18591";"-70.0415";"-299.0107";"-145.7736";"-17.01013"
"33.36666";"-286.8413";"-72.2171";"-68.61621";"-299.4623";"-145.7582";"-17.02606";"-286.8413";"-72.2171";"-68.61621";"-299.4623";"-145.7582";"-17.02606"
"41.70833";"-286.8132";"-72.29596";"-68.61621";"-299.4623";"-145.6584";"-17.03064";"-286.8132";"-72.29596";"-68.61621";"-299.4623";"-145.6584";"-17.03064"
"50.05";"-286.7772";"-72.30157";"-68.61621";"-299.4623";"-145.602";"-17.0462";"-286.7772";"-72.30157";"-68.61621";"-299.4623";"-145.602";"-17.0462"
"58.39167";"-286.7673";"-72.49432";"-68.61621";"-299.4623";"-145.4568";"-17.01807";"-286.7673";"-72.49432";"-68.61621";"-299.4623";"-145.4568";"-17.01807"
"66.73333";"-286.7728";"-72.51196";"-68.61621";"-299.4623";"-145.4402";"-17.01917";"-286.7728";"-72.51196";"-68.61621";"-299.4623";"-145.4402";"-17.01917"
"75.075";"-286.7758";"-73.05133";"-68.61621";"-299.4623";"-145.2657";"-17.01013";"-286.7758";"-73.05133";"-68.61621";"-299.4623";"-145.2657";"-17.01013"
