"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"0";"-286.1458";"-70.56226";"-74.30603";"-294.6205";"-146.1421";"-17.51898";"-286.1458";"-70.56226";"-74.30603";"-294.6205";"-146.1421";"-17.51898"
"8.341666";"-285.946";"-71.12659";"-73.95355";"-295.0405";"-146";"-18";"-285.946";"-71.12659";"-73.95355";"-295.0405";"-146";"-18"
"16.68333";"-285.9392";"-71.17377";"-68.92145";"-295.6148";"-145.9694";"-18.06702";"-285.9392";"-71.17377";"-68.92145";"-295.6148";"-145.9694";"-18.06702"
"25.025";"-285.8749";"-71.22729";"-68.92145";"-295.6148";"-145.9067";"-18.07153";"-285.8749";"-71.22729";"-68.92145";"-295.6148";"-145.9067";"-18.07153"
"33.36666";"-285.8647";"-71.24701";"-68.92145";"-295.6148";"-145.8505";"-18.07367";"-285.8647";"-71.24701";"-68.92145";"-295.6148";"-145.8505";"-18.07367"
"41.70833";"-285.7856";"-71.35583";"-68.92145";"-295.6148";"-145.677";"-18.10846";"-285.7856";"-71.35583";"-68.92145";"-295.6148";"-145.677";"-18.10846"
"50.05";"-285.7681";"-71.34778";"-68.92145";"-295.6148";"-145.6496";"-18.12976";"-285.7681";"-71.34778";"-68.92145";"-295.6148";"-145.6496";"-18.12976"
"58.39167";"-285.736";"-71.49512";"-68.92145";"-295.6148";"-145.5561";"-18.14374";"-285.736";"-71.49512";"-68.92145";"-295.6148";"-145.5561";"-18.14374"
"66.73333";"-287.2311";"-70.9057";"-68.92145";"-295.6148";"-145.4327";"-18.11249";"-287.2311";"-70.9057";"-68.92145";"-295.6148";"-145.4327";"-18.11249"
"75.075";"-286.9208";"-71.07214";"-68.92145";"-295.6148";"-145.3435";"-18.12653";"-286.9208";"-71.07214";"-68.92145";"-295.6148";"-145.3435";"-18.12653"
"83.41666";"-287.5338";"-71.29492";"-68.92145";"-295.6148";"-145.3199";"-18.13171";"-287.5338";"-71.29492";"-68.92145";"-295.6148";"-145.3199";"-18.13171"
"91.75833";"-287.9843";"-71.66608";"-68.92145";"-295.6148";"-145.2197";"-18.14795";"-287.9843";"-71.66608";"-68.92145";"-295.6148";"-145.2197";"-18.14795"
"100.1";"-288.4832";"-72.31146";"-68.92145";"-295.6148";"-145.1347";"-18.12738";"-288.4832";"-72.31146";"-68.92145";"-295.6148";"-145.1347";"-18.12738"
"108.4417";"-287.9744";"-72.21533";"-68.92145";"-295.6148";"-145.0648";"-18.11566";"-287.9744";"-72.21533";"-68.92145";"-295.6148";"-145.0648";"-18.11566"
"116.7833";"-288.0181";"-72.2384";"-68.92145";"-295.6148";"-145.0123";"-18.11304";"-288.0181";"-72.2384";"-68.92145";"-295.6148";"-145.0123";"-18.11304"
"125.125";"-287.8756";"-72.78082";"-68.92145";"-295.6148";"-144.9445";"-18.12543";"-287.8756";"-72.78082";"-68.92145";"-295.6148";"-144.9445";"-18.12543"
"133.4667";"-288.0413";"-73.09955";"-68.92145";"-295.6148";"-144.8682";"-18.14038";"-288.0413";"-73.09955";"-68.92145";"-295.6148";"-144.8682";"-18.14038"
"141.8083";"-288.0134";"-73.12842";"-68.92145";"-295.6148";"-144.8356";"-18.13483";"-288.0134";"-73.12842";"-68.92145";"-295.6148";"-144.8356";"-18.13483"
"150.15";"-288.0358";"-73.25726";"-68.92145";"-295.6148";"-144.7897";"-18.13361";"-288.0358";"-73.25726";"-68.92145";"-295.6148";"-144.7897";"-18.13361"
"158.4917";"-288.0334";"-73.41577";"-68.92145";"-295.6148";"-144.7354";"-18.1604";"-288.0334";"-73.41577";"-68.92145";"-295.6148";"-144.7354";"-18.1604"
"166.8333";"-288.0585";"-73.41003";"-68.92145";"-295.6148";"-144.6689";"-18.16602";"-288.0585";"-73.41003";"-68.92145";"-295.6148";"-144.6689";"-18.16602"
"175.175";"-285.392";"-71.54608";"-68.92145";"-295.6148";"-144.5139";"-18.17615";"-285.392";"-71.54608";"-68.92145";"-295.6148";"-144.5139";"-18.17615"
"183.5167";"-286.7257";"-72.54944";"-68.92145";"-295.6148";"-144.497";"-18.17633";"-286.7257";"-72.54944";"-68.92145";"-295.6148";"-144.497";"-18.17633"
"191.8583";"-286.3207";"-73.10284";"-68.92145";"-295.6148";"-144.3758";"-18.17157";"-286.3207";"-73.10284";"-68.92145";"-295.6148";"-144.3758";"-18.17157"
"200.2";"-285.6263";"-73.0578";"-68.92145";"-295.6148";"-144.3184";"-18.15973";"-285.6263";"-73.0578";"-68.92145";"-295.6148";"-144.3184";"-18.15973"
