"Time";"Angle 1.o/0/X";"Angle 1.o/0/Y";"Angle 1.a/0/X";"Angle 1.a/0/Y";"Angle 1.b/0/X";"Angle 1.b/0/Y";"Angle 1/o/X";"Angle 1/o/Y";"Angle 1/a/X";"Angle 1/a/Y";"Angle 1/b/X";"Angle 1/b/Y"
"0";"-287.2926";"-71.48798";"-70.27826";"-292.1984";"-146.368";"-17.35858";"-287.2926";"-71.48798";"-70.27826";"-292.1984";"-146.368";"-17.35858"
"8.341666";"-286.9736";"-71.04468";"-70.27826";"-292.1984";"-145.9821";"-17.01038";"-286.9736";"-71.04468";"-70.27826";"-292.1984";"-145.9821";"-17.01038"
"16.68333";"-286.9808";"-71.04895";"-70.27826";"-292.1984";"-145.9589";"-16.99445";"-286.9808";"-71.04895";"-70.27826";"-292.1984";"-145.9589";"-16.99445"
"25.025";"-286.9647";"-71.05487";"-70.27826";"-292.1984";"-145.9095";"-16.992";"-286.9647";"-71.05487";"-70.27826";"-292.1984";"-145.9095";"-16.992"
"33.36666";"-286.9526";"-71.16296";"-70.27826";"-292.1984";"-145.8691";"-16.98627";"-286.9526";"-71.16296";"-70.27826";"-292.1984";"-145.8691";"-16.98627"
"41.70833";"-286.9274";"-71.1673";"-74.95428";"-291.9933";"-145.7373";"-16.98016";"-286.9274";"-71.1673";"-74.95428";"-291.9933";"-145.7373";"-16.98016"
"50.05";"-286.9106";"-71.18274";"-74.95428";"-291.9933";"-145.7086";"-16.97205";"-286.9106";"-71.18274";"-74.95428";"-291.9933";"-145.7086";"-16.97205"
"58.39167";"-286.8443";"-71.15601";"-74.95428";"-291.9933";"-145.5648";"-16.96735";"-286.8443";"-71.15601";"-74.95428";"-291.9933";"-145.5648";"-16.96735"
"66.73333";"-286.8177";"-71.19696";"-74.95428";"-291.9933";"-145.5352";"-16.96442";"-286.8177";"-71.19696";"-74.95428";"-291.9933";"-145.5352";"-16.96442"
"75.075";"-286.8002";"-71.34052";"-74.95428";"-291.9933";"-145.3967";"-16.98871";"-286.8002";"-71.34052";"-74.95428";"-291.9933";"-145.3967";"-16.98871"
"83.41666";"-286.7742";"-71.29828";"-74.95428";"-291.9933";"-145.3497";"-16.9798";"-286.7742";"-71.29828";"-74.95428";"-291.9933";"-145.3497";"-16.9798"
"91.75833";"-286.7881";"-71.4458";"-74.95428";"-291.9933";"-145.2185";"-16.99701";"-286.7881";"-71.4458";"-74.95428";"-291.9933";"-145.2185";"-16.99701"
"100.1";"-286.799";"-71.79803";"-74.95428";"-291.9933";"-145.17";"-17.00183";"-286.799";"-71.79803";"-74.95428";"-291.9933";"-145.17";"-17.00183"
"108.4417";"-286.7901";"-71.95563";"-74.95428";"-291.9933";"-145.0852";"-17.03412";"-286.7901";"-71.95563";"-74.95428";"-291.9933";"-145.0852";"-17.03412"
"116.7833";"-286.7015";"-72.17242";"-74.95428";"-291.9933";"-145.0248";"-17.0426";"-286.7015";"-72.17242";"-74.95428";"-291.9933";"-145.0248";"-17.0426"
"125.125";"-286.8513";"-72.5022";"-74.95428";"-291.9933";"-144.8871";"-17.01318";"-286.8513";"-72.5022";"-74.95428";"-291.9933";"-144.8871";"-17.01318"
"133.4667";"-287.0695";"-72.00098";"-74.95428";"-291.9933";"-144.8594";"-17.03284";"-287.0695";"-72.00098";"-74.95428";"-291.9933";"-144.8594";"-17.03284"
"141.8083";"-286.8274";"-71.29382";"-74.95428";"-291.9933";"-144.8066";"-17.03174";"-286.8274";"-71.29382";"-74.95428";"-291.9933";"-144.8066";"-17.03174"
"150.15";"-286.9339";"-71.039";"-74.95428";"-291.9933";"-144.7582";"-17.01666";"-286.9339";"-71.039";"-74.95428";"-291.9933";"-144.7582";"-17.01666"
"158.4917";"-286.9405";"-71.06726";"-74.95428";"-291.9933";"-144.6566";"-17.01605";"-286.9405";"-71.06726";"-74.95428";"-291.9933";"-144.6566";"-17.01605"
"166.8333";"-286.937";"-71.08191";"-74.95428";"-291.9933";"-144.5941";"-16.99969";"-286.937";"-71.08191";"-74.95428";"-291.9933";"-144.5941";"-16.99969"
"175.175";"-286.9348";"-71.13678";"-74.95428";"-291.9933";"-144.5507";"-16.99011";"-286.9348";"-71.13678";"-74.95428";"-291.9933";"-144.5507";"-16.99011"
